	troost/noun	loot/noun	droom/noun	belangstellende/noun	geld/noun	bevrediging/noun	reëel/adj	blijk/verb	loop_mis/verb	stang/noun	in/verb	geef/verb	druk_uit/verb	vrede_regeling/noun	alles/noun	telefoon_gesprek/noun	leef_op/verb	injecteer/verb	stel/verb	pelgrim/noun	genezing/noun	lijk/verb	verlossing/noun	heb_op/verb	gelul/verb	onzin/noun	uit_weg/noun	vod/noun	leer/verb	Belgisch/adj	toepassing/noun	ontleen/verb	veel/det	staal/noun	al/adv	horizon/noun	nieuw/adj	vaag/adj	scheel/verb	ons/det	incasseringsvermogen/noun	plaats_DIM/noun	slordig/adj	verlies/verb	schenk/verb	die/det	puin/noun	nauwelijks/det	veeg/verb	redding/noun	goed/adj	vrede/noun	wanhoop/noun	krijg/verb	tijd/noun	en/vg	breng/verb	liefde/noun	groot/adj	kabaal/noun	ding/noun	oppositie/noun	geef_op/verb	schep/verb	boodschap/noun	rommel/noun	geen/det	enig/det	gooi/verb	laat/adj	mijn/det	verandering/noun	in/prep	kind_DIM/noun	wat/det	Francesco/name	één/num	terug_match/noun	einde/noun	weinig/det	verbetering/noun	overleving/noun	overlast/noun	spreek_uit/verb	wek_op/verb	rente/noun	vestig/verb	weer/adv	hele/adj	daarmee/pp	groei/verb	rechtvaardig/verb	sprankje/noun	doe/verb	vreugde/noun	zegen/noun	geef_uit/verb	ijdel/adj	koop/verb	vrees/noun	rust/noun	waarheid/noun	ben/verb	sterk/verb	materiaal/noun	pril/adj	rotzooi/noun	schiet_af/verb	stil/adj	bied/verb	genees_middel/noun	lig/verb	heel/adj	vooral/adv	conflict/noun	sterf/verb	geduld/noun	koester/verb	heb/verb	bel_af/verb	poen/noun	laat/verb	op/prep	ontneem/verb	beterschap/noun	mens/noun	licht_DIM/noun	verwachting/noun	Al/det	verdriet/noun	flauw/adj	leven_DIM/noun	haar/det	ballast/noun	enig/adj	werk/noun	alle/det	voor/prep	afloop/noun	blijf/verb	herstructurering/noun	zonder/prep	de/det	ervaring/noun	gelijkmaker/noun	hulpverlener/noun	kennis/noun	geloof/noun	hun/det	vals/adj	vurig/adj	weinig/adj	toekomst/noun	tussen/prep	dag/noun	zie_tegemoet/verb	rijs/verb	teken/noun	verg/verb	zijn/det	renner/noun	bevat/verb	rumoer/noun	solidariteit/noun	benzine/noun	druk_in/verb	beetje/noun	staar/verb	een/det	gloor/verb	veel/adj	put/verb	herstel/noun	gezeur/noun	vertrouwen/noun	koers_stijging/noun	zet/verb	geluk/noun	meer/det	waai_over/verb	besta/verb	inspireer/adj	ondanks/prep	ellende/noun
verg/verb	0.8663589	0.82826734	0.91926765	0.78981155	0.79548264	0.81696236	0.79380393	0.7777685	0.7890038	0.8820497	0.8545219	0.797524	0.8349843	0.88042796	0.88283473	0.87318516	0.8834469	0.7813101	0.8822131	0.8546879	0.8175336	0.80615044	0.8720041	0.81239974	0.8927073	0.8506397	0.7995294	0.9165349	0.79821026	0.88210106	0.70518774	0.79360205	0.75067264	0.7934742	0.81518066	0.8640204	0.7323477	0.8062754	0.75153637	0.75760365	0.81096596	0.92697924	0.7576859	0.8707654	0.8386818	0.72361827	0.86523354	0.7285092	0.89395356	0.8901779	0.7854481	0.8550119	0.8687719	0.8139376	0.77908814	0.72465813	0.88700104	0.8705938	0.8073609	0.8345277	0.8385406	0.89108855	0.86681736	0.7466669	0.8791627	0.84286016	0.8075343	0.7225629	0.92145276	0.86358774	0.8448472	0.6937777	0.883387	0.9194278	0.7616513	0.9474242	0.827319	0.9375789	0.88540465	0.75724846	0.67092884	0.8272648	0.7896392	0.8867979	0.7453339	0.8357507	0.896481	0.8844999	0.8726885	0.85846007	0.7992228	0.73094916	0.9159005	0.8131597	0.87018996	0.848879	0.75061667	0.84373766	0.85833883	0.85556906	0.9084713	0.8740374	0.7787397	0.82598853	0.7306521	0.8238869	0.8481654	0.84893894	0.86725265	0.70589685	0.7733183	0.8509789	0.78336716	0.7852646	0.82367307	0.9019392	0.67586577	0.8422951	0.80403835	0.9053525	0.85969436	0.89701563	0.88445026	0.8163123	0.8555017	0.75764096	0.85973406	0.86643565	0.8151635	0.87883306	0.8681496	0.8977198	0.8684724	0.8074537	0.88900465	0.78964984	0.76010686	0.71458244	0.9124825	0.8668221	0.7527623	0.7313384	0.7776269	0.7286635	0.94189113	0.7897631	0.7221154	0.8359126	0.77715516	0.8985542	0.84958977	0.7679551	0.83781314	0.8402739	0.8513367	0.79742765	0.8018688	0.8169415	0.0	0.8568566	0.85783225	0.73093116	0.8454459	0.812402	0.8290192	0.86378366	0.86285365	0.9050315	0.6998069	0.84246117	0.6928674	0.76604104	0.7619508	0.8733798	0.8214046	0.8556989	0.90462375	0.8364599	0.7204768	0.8830134	0.7444707	0.7693833	0.7419274	0.84992796
zijn/det	0.7677092	0.9087537	0.7957777	0.8625898	0.8653904	0.8368733	0.87479126	0.8541119	0.88008565	0.8352837	0.8492003	0.7802824	0.77499443	0.87731695	0.87538445	0.75462323	0.8242118	0.8561518	0.8659701	0.8339745	0.82367975	0.8211801	0.80278885	0.7984068	0.87686133	0.8740788	0.8381774	0.81744397	0.84359515	0.8242148	0.8931229	0.7125806	0.8157773	0.88067764	0.8541866	0.8418186	0.7725203	0.79526615	0.9205433	0.54804087	0.87060225	0.8706677	0.83498704	0.79304695	0.79450476	0.7017455	0.842345	0.8034722	0.79217744	0.8312131	0.8254833	0.8323381	0.74530745	0.77841175	0.8797788	0.6855239	0.8581805	0.70483685	0.77764267	0.8602925	0.8928144	0.81212044	0.7472322	0.853399	0.8330515	0.845724	0.7763019	0.78267515	0.82504475	0.8147848	0.30570757	0.8815546	0.79540443	0.76047313	0.8360628	0.7868242	0.78159887	0.9156045	0.8514708	0.80745924	0.893713	0.8605511	0.910752	0.7706431	0.80829144	0.9196172	0.8723958	0.804706	0.8579743	0.7592375	0.8633045	0.75830466	0.86405873	0.87351274	0.7558593	0.81600344	0.8810245	0.77908754	0.83813787	0.8481446	0.8437608	0.82527125	0.8641287	0.73600113	0.86101675	0.73073554	0.8371402	0.8230247	0.8441265	0.87915933	0.9012824	0.86188173	0.8167329	0.81237173	0.839202	0.76237667	0.8274918	0.7255253	0.6715877	0.83171934	0.85846734	0.7883165	0.7816277	0.7209177	0.86572474	0.85384464	0.81838226	0.8771025	0.7310935	0.73294806	0.8514192	0.8147439	0.1807822	0.8447015	0.82763547	0.82279027	0.7967788	0.78145313	0.7668005	0.828767	0.87135434	0.7209394	0.71664727	0.82708836	0.87175477	0.8404466	0.79482406	0.7503618	0.3009407	0.80669916	0.71464026	0.81889933	0.896304	0.8678545	0.8398115	0.825357	0.8501304	0.8185173	0.8568566	0.0	0.821687	0.8124587	0.8064887	0.81081116	0.88696444	0.7790838	0.8434043	0.7757717	0.6854554	0.8471725	0.83463085	0.78565097	0.8728019	0.818618	0.8089377	0.8829505	0.80764717	0.8442318	0.84006894	0.8912329	0.88109905	0.7519754	0.74622744	0.83754075
renner/noun	0.8862406	0.7820517	0.8886971	0.7688154	0.8980546	0.9035174	0.9184411	0.8792258	0.88389194	0.8829058	0.8483644	0.91505295	0.938304	0.92543155	0.89270484	0.8814985	0.8653102	0.8779353	0.92942643	0.7831781	0.8733323	0.88507754	0.88343334	0.8707324	0.9267247	0.9128249	0.89673597	0.8695363	0.9125432	0.7821332	0.92160124	0.9072684	0.91138625	0.8694671	0.757079	0.8762159	0.8955307	0.9111035	0.88166255	0.83646506	0.92111135	0.7958448	0.84225893	0.8249042	0.8874147	0.85014516	0.89636004	0.83070683	0.8802648	0.8539799	0.84874773	0.9270765	0.88626397	0.8508996	0.8489399	0.7956812	0.9186909	0.9166524	0.8938212	0.8866258	0.88067925	0.90765065	0.849826	0.9224124	0.9198802	0.8809891	0.90221727	0.8969339	0.9145883	0.7521496	0.8305217	0.91868794	0.849147	0.8515508	0.8620043	0.67843705	0.77890265	0.8446715	0.8587282	0.9072716	0.9218411	0.9143213	0.92103386	0.9420353	0.90470713	0.9294293	0.92573816	0.8156498	0.9059319	0.8639882	0.87325585	0.9078764	0.91796297	0.9326112	0.8769954	0.8893437	0.9123778	0.8754019	0.908288	0.91608185	0.86026824	0.9201624	0.8545966	0.87099534	0.8669982	0.83467335	0.87325907	0.856851	0.9141772	0.9004635	0.872767	0.9040289	0.84957486	0.8853442	0.93215925	0.85637075	0.8695097	0.8664485	0.84067285	0.8355067	0.87788993	0.8889434	0.86326814	0.89355475	0.88557243	0.7642708	0.8805414	0.9190874	0.7885605	0.9108317	0.89677423	0.8880132	0.88147956	0.86879486	0.86446744	0.87477475	0.8506906	0.84004897	0.8704049	0.84575725	0.88632786	0.8471768	0.80616236	0.8776675	0.86042106	0.8292628	0.9088843	0.91715103	0.85155517	0.8826178	0.8677638	0.8697254	0.9387558	0.85153496	0.7294843	0.8701712	0.905998	0.9218538	0.85783225	0.821687	0.0	0.8521005	0.8892325	0.90279114	0.89025176	0.885248	0.891877	0.90950227	0.82966876	0.8886752	0.86447835	0.85796535	0.9310578	0.9156268	0.8820884	0.8790637	0.8934227	0.88406813	0.8755867	0.8952306	0.8513813	0.87870127	0.86934566	0.87667954
bevat/verb	0.81999433	0.77982223	0.8963804	0.7613604	0.8395239	0.854116	0.8658385	0.7380367	0.8769887	0.8925079	0.8664274	0.7618839	0.81412387	0.93406516	0.923885	0.80412817	0.8845535	0.7381485	0.90668494	0.8353132	0.83603144	0.8313362	0.84067905	0.7884549	0.8983583	0.8239326	0.87277305	0.8611588	0.87674165	0.87656987	0.670594	0.62901163	0.77654815	0.7053772	0.85685503	0.85513276	0.7405281	0.69107014	0.8294008	0.8342013	0.891259	0.8917539	0.73956716	0.90270686	0.7492032	0.7397425	0.8198812	0.7557173	0.82659227	0.88811696	0.86051583	0.9243676	0.88527477	0.80630803	0.8795749	0.707728	0.8397421	0.8051774	0.8282674	0.83013743	0.8233523	0.9200139	0.9167881	0.78958035	0.8158531	0.7677549	0.7826834	0.8580617	0.8379704	0.8515358	0.8610094	0.84992707	0.85803294	0.89794666	0.7690129	0.9243979	0.7479502	0.94339645	0.9198019	0.81180763	0.8436053	0.86138994	0.88141954	0.8826799	0.7371189	0.89969593	0.91019744	0.9121773	0.8248919	0.9000537	0.86566573	0.7959376	0.922577	0.8688277	0.89820963	0.8738503	0.72777295	0.8327689	0.71603584	0.90009546	0.9517059	0.8398405	0.7692882	0.86407584	0.62644184	0.85722095	0.8059872	0.82828605	0.8697977	0.6666385	0.7187919	0.80103445	0.7950765	0.8309285	0.88955873	0.8877673	0.8782205	0.8448053	0.84790856	0.9103311	0.8826263	0.9100497	0.8719803	0.8681353	0.90932405	0.7668658	0.80444807	0.91502297	0.8207859	0.86599284	0.7751553	0.8838367	0.8219436	0.80387276	0.8332038	0.8057964	0.72493726	0.7828266	0.9150169	0.87634313	0.8866319	0.7662386	0.8172194	0.8212036	0.9569273	0.8529309	0.7751088	0.85876125	0.81874347	0.7888856	0.8520143	0.8119204	0.9116726	0.8548571	0.83187985	0.86125946	0.8406865	0.86422074	0.73093116	0.8124587	0.8521005	0.0	0.85484385	0.8838261	0.7655279	0.8646521	0.87640816	0.85588497	0.6184224	0.8788423	0.80309695	0.697329	0.8924926	0.8626431	0.922493	0.86198044	0.86200285	0.8953041	0.7564129	0.8900165	0.6261287	0.7551818	0.82773423	0.8745183
rumoer/noun	0.85227525	0.89903516	0.8806114	0.7924252	0.8502901	0.84671474	0.8589741	0.84486	0.86782384	0.8557419	0.887994	0.8648724	0.8607218	0.87572336	0.8660205	0.8291983	0.79308504	0.87639046	0.8926674	0.82510084	0.8550626	0.81640005	0.8566835	0.83052135	0.85161245	0.8400141	0.83010393	0.88195735	0.8965464	0.9007155	0.8677992	0.8538754	0.78289104	0.86991066	0.84369	0.8132087	0.85651445	0.8154674	0.8788301	0.8491342	0.8819244	0.8677087	0.8880069	0.8876989	0.8610574	0.7893319	0.8744688	0.81361926	0.84446794	0.87469316	0.8578795	0.8702697	0.7880527	0.8632442	0.8409059	0.78414476	0.8860489	0.8334335	0.80745864	0.66244626	0.8435903	0.8095288	0.8980208	0.837685	0.8337067	0.8026465	0.85341895	0.7963399	0.8787914	0.8667908	0.854594	0.80393296	0.8167765	0.86503047	0.8206556	0.9099996	0.88941634	0.9170175	0.8877795	0.8227893	0.8471366	0.881939	0.75516075	0.82219064	0.8119734	0.8616157	0.8597923	0.81286144	0.8885588	0.8116819	0.8294667	0.8159622	0.87949926	0.8650986	0.7935178	0.8550771	0.8693776	0.84284055	0.8985605	0.7649739	0.87482584	0.8700551	0.83168083	0.84810704	0.8627663	0.86624044	0.7560029	0.85351557	0.767974	0.8556742	0.8890554	0.8733905	0.8355974	0.7836206	0.73340625	0.8697482	0.83407605	0.8392027	0.8073745	0.877683	0.8678858	0.8345836	0.8382828	0.8603325	0.8349852	0.80158037	0.8161781	0.84693867	0.85144496	0.77811694	0.8625475	0.8540637	0.8239235	0.85158664	0.89224756	0.86657983	0.81396013	0.8381149	0.8138622	0.8518708	0.8176477	0.8318277	0.7608689	0.83184433	0.88205785	0.8152148	0.84734815	0.83936906	0.81281024	0.85765	0.8026418	0.8431133	0.8735591	0.84591377	0.8731438	0.82892907	0.79185367	0.8556693	0.8454459	0.8064887	0.8892325	0.85484385	0.0	0.85073316	0.8700873	0.7955088	0.8471096	0.80527765	0.7981438	0.8240545	0.82163095	0.8490411	0.8294328	0.7773666	0.8253819	0.81688154	0.8984666	0.8620864	0.8184548	0.8652512	0.84422994	0.82959014	0.7956304	0.7287321
solidariteit/noun	0.7797773	0.915749	0.836121	0.89152956	0.8569479	0.7828792	0.7687926	0.8863464	0.9107309	0.8793879	0.8574952	0.83300763	0.78359437	0.7658974	0.88468117	0.8301952	0.84403855	0.85801226	0.8354627	0.82469535	0.8073211	0.8416734	0.80525863	0.8194837	0.8807269	0.8563467	0.7889526	0.8938485	0.848588	0.8734431	0.7974469	0.7796855	0.7719668	0.8667477	0.9132272	0.8492389	0.8580998	0.80046785	0.92762333	0.70864874	0.8222843	0.9150756	0.9145929	0.8960472	0.8576945	0.7709353	0.88864946	0.7862071	0.87573355	0.85614026	0.85889655	0.6116948	0.74773884	0.882075	0.89015126	0.706776	0.8744819	0.7398757	0.80836844	0.8808347	0.8829555	0.7650425	0.8394003	0.7614383	0.8129859	0.90044194	0.7976314	0.7449136	0.9251289	0.9444732	0.86210716	0.76729965	0.84839773	0.88709027	0.87078625	0.9356102	0.88785076	0.9237195	0.90599674	0.7780585	0.76516205	0.80639577	0.838737	0.8326782	0.7547143	0.8760666	0.8456728	0.8956139	0.90920156	0.77460873	0.80952	0.7628345	0.87476283	0.8828366	0.78732824	0.79595006	0.8971916	0.8282546	0.93201745	0.73963183	0.90267	0.8196136	0.8043705	0.784792	0.8687472	0.8192287	0.8702214	0.8286983	0.8808597	0.81669676	0.8535362	0.905764	0.85951453	0.72058165	0.7239708	0.8819303	0.7489697	0.72473717	0.8170539	0.9191082	0.88374984	0.8899473	0.9035835	0.7718802	0.84615135	0.8114002	0.87940335	0.8744384	0.8078399	0.78253627	0.9006781	0.8871893	0.82318157	0.8594157	0.8275099	0.85157746	0.73438585	0.75175285	0.8900744	0.85897934	0.8257073	0.81074834	0.74518347	0.79423547	0.94692755	0.77329993	0.73289776	0.61248136	0.6978011	0.8852251	0.7557316	0.80113536	0.8162015	0.75084436	0.93779624	0.8623901	0.822088	0.7679594	0.812402	0.81081116	0.90279114	0.8838261	0.85073316	0.0	0.9076472	0.85555476	0.88259506	0.91164434	0.7728337	0.8479638	0.7756175	0.83471644	0.7246523	0.83550704	0.7332541	0.88543195	0.92875123	0.8131511	0.77510715	0.8485249	0.76278114	0.7737296	0.81276774	0.7933796
benzine/noun	0.8964348	0.7885688	0.94624215	0.83389854	0.73219013	0.8769628	0.8534743	0.8670533	0.8585655	0.8523869	0.8356449	0.8952312	0.899185	0.9314643	0.86625254	0.8557182	0.88658994	0.8222414	0.9196997	0.83246565	0.90065145	0.90936047	0.92200774	0.8210537	0.91955906	0.9018357	0.89084566	0.8346921	0.9238556	0.9122138	0.840386	0.8973629	0.8071008	0.6909661	0.87297577	0.8757245	0.8862567	0.90708524	0.7888884	0.8888386	0.9070506	0.9006791	0.80864644	0.87368184	0.79852533	0.8501562	0.7702224	0.7970664	0.8576287	0.9158327	0.90002984	0.9385887	0.88545495	0.83820665	0.8553507	0.7303737	0.90258	0.9154492	0.8661549	0.8299413	0.8931689	0.91589457	0.9130318	0.8792652	0.879567	0.7284498	0.848931	0.91578895	0.76000476	0.9138354	0.89273053	0.9065928	0.85021776	0.86834264	0.80814296	0.9298572	0.8372507	0.9364285	0.94382495	0.8643011	0.8902428	0.91165954	0.86009467	0.9468819	0.7910391	0.7250391	0.9198505	0.84123397	0.89895916	0.83950454	0.8266373	0.8791042	0.93258286	0.9071523	0.9030285	0.9035823	0.76204544	0.9140007	0.6688695	0.8725803	0.939223	0.940232	0.8662847	0.91507995	0.69324243	0.92253214	0.7663448	0.83777356	0.8665554	0.8580452	0.70600396	0.82895446	0.86936915	0.8707577	0.9181084	0.8749582	0.8854219	0.9380857	0.8657814	0.89349353	0.8590801	0.89183724	0.875601	0.9018583	0.916338	0.8139449	0.78618157	0.87144136	0.87895024	0.8948487	0.89461154	0.90473187	0.8992141	0.81199944	0.9358982	0.894172	0.8613734	0.8283582	0.93727684	0.8913797	0.88366187	0.8257554	0.8343381	0.91442424	0.9238398	0.86511874	0.8760458	0.9302375	0.81537706	0.82437944	0.8975568	0.8933404	0.9428316	0.87322724	0.80197906	0.88148844	0.88750654	0.9191783	0.8290192	0.88696444	0.89025176	0.7655279	0.8700873	0.9076472	0.0	0.870994	0.8971974	0.8471527	0.7886421	0.90913135	0.824902	0.88621235	0.8871358	0.8427049	0.8964423	0.8345981	0.87502813	0.91271377	0.74308234	0.905972	0.8835697	0.9036893	0.89528525	0.86168814
druk_in/verb	0.8742541	0.8766086	0.88026094	0.85228014	0.8798728	0.8670039	0.81691647	0.82526153	0.8719675	0.8176726	0.8440965	0.83829236	0.78222275	0.875603	0.8527652	0.8114867	0.8088691	0.84959745	0.87141174	0.86332697	0.84764796	0.8130796	0.87941635	0.84312475	0.89318705	0.8692736	0.7869175	0.86939174	0.87377936	0.88268363	0.8437227	0.85867107	0.84970665	0.83689773	0.85845065	0.81848323	0.8599899	0.8095507	0.86813945	0.87046087	0.90546304	0.8919636	0.851352	0.85449266	0.87572265	0.7898687	0.86529267	0.8386473	0.7776841	0.83435136	0.87891066	0.8429365	0.7919129	0.8265447	0.8909552	0.76140994	0.87079096	0.8815705	0.8632498	0.840277	0.8616722	0.8168669	0.8218013	0.8077882	0.8310069	0.8433104	0.86236227	0.83123374	0.80768347	0.8753577	0.82761914	0.8453225	0.8697597	0.870126	0.83934736	0.8568842	0.85791445	0.9230691	0.85769707	0.86058	0.8855773	0.8869001	0.86432993	0.79643524	0.76527405	0.86793476	0.8870311	0.7766757	0.8969991	0.8132079	0.8308418	0.77526575	0.874024	0.8728763	0.8376795	0.8246662	0.9162883	0.8247303	0.8645195	0.7825781	0.84001493	0.8497006	0.86300135	0.80588496	0.87097216	0.84650457	0.8166454	0.7710203	0.8119699	0.86378634	0.8662257	0.8922535	0.8622135	0.8409961	0.81879884	0.86654896	0.84420955	0.82178986	0.82833827	0.87725013	0.8699944	0.81707746	0.8321096	0.77510047	0.8123634	0.8868993	0.82063395	0.8638624	0.8353516	0.859318	0.87382674	0.8893362	0.8278097	0.86499405	0.8868678	0.913701	0.82196826	0.8508779	0.83668107	0.8434118	0.87699556	0.81859064	0.7715188	0.8888695	0.83017755	0.84154177	0.8785529	0.8641783	0.80782175	0.8430345	0.7946218	0.8588594	0.8871238	0.8551687	0.89383125	0.85552007	0.7721539	0.83544964	0.86378366	0.7790838	0.885248	0.8646521	0.7955088	0.85555476	0.870994	0.0	0.8764724	0.7990271	0.78044045	0.8368741	0.864783	0.8353068	0.8301781	0.8533522	0.8606225	0.8664259	0.8137677	0.8729589	0.8690505	0.83049995	0.86352634	0.8428824	0.8129332	0.8331019
beetje/noun	0.76069784	0.923016	0.79697716	0.905758	0.88847554	0.825326	0.8878446	0.87248844	0.86390173	0.8370046	0.8486859	0.85753256	0.7815545	0.9334012	0.70554566	0.9081424	0.8577823	0.8777228	0.91795	0.88222903	0.85677904	0.6963959	0.822002	0.8100003	0.76561284	0.75806713	0.8560888	0.8248769	0.75746405	0.96170497	0.9266725	0.8476624	0.7411872	0.88257754	0.8578128	0.8177967	0.9269014	0.7905908	0.79418397	0.8045187	0.8641604	0.8934164	0.8034675	0.8766137	0.89834493	0.7158623	0.8739839	0.81332564	0.86370504	0.897894	0.72960377	0.8972417	0.7917798	0.86136365	0.8337822	0.7639669	0.87603354	0.76170784	0.8885968	0.8291904	0.6553747	0.925694	0.8979999	0.8043011	0.8180639	0.7898016	0.79010814	0.79287577	0.8375013	0.9135576	0.6911631	0.8833747	0.9242873	0.77910787	0.6163464	0.92761856	0.90293807	0.9143969	0.9283915	0.7798111	0.9336637	0.91321075	0.9109959	0.92647064	0.80248004	0.9306033	0.96426666	0.6891645	0.85483533	0.8917451	0.87071437	0.8908477	0.8225248	0.7330358	0.81765574	0.8585079	0.9352033	0.7276842	0.890358	0.86657536	0.88100857	0.8124554	0.67934483	0.854048	0.89303666	0.8470961	0.767564	0.87527937	0.7955922	0.91333365	0.93156856	0.8647366	0.7473583	0.77763623	0.92643595	0.8806553	0.79655075	0.8010482	0.77006733	0.8997676	0.8391935	0.7786326	0.90698653	0.83523905	0.84853196	0.72654796	0.7712282	0.88987535	0.8729857	0.75118923	0.71805286	0.79194856	0.8316538	0.83380204	0.90508837	0.892593	0.88200927	0.88828146	0.80772424	0.75535256	0.93202883	0.80981135	0.9157564	0.84080076	0.89635587	0.89267457	0.8671205	0.826741	0.81873745	0.90238327	0.83296806	0.74489176	0.8605943	0.92581713	0.88258034	0.90148646	0.8694018	0.82995635	0.86285365	0.8434043	0.891877	0.87640816	0.8471096	0.88259506	0.8971974	0.8764724	0.0	0.77371514	0.82798123	0.84198415	0.64200884	0.87136304	0.89439744	0.75828576	0.86540985	0.912391	0.8474966	0.76632774	0.86111647	0.8578446	0.8919928	0.8290497	0.83587426	0.7858156
staar/verb	0.80532396	0.90380335	0.8293893	0.8356889	0.9183905	0.88671756	0.91427404	0.88912416	0.91603297	0.7634685	0.8399446	0.8826916	0.82182604	0.94329405	0.8332503	0.86697626	0.82574135	0.8361727	0.9197592	0.8107444	0.86439127	0.7825516	0.847084	0.79773533	0.84908855	0.8661277	0.8411397	0.7843091	0.8583426	0.932757	0.92215884	0.8663819	0.8452069	0.79481876	0.8764437	0.7048203	0.9017206	0.81495285	0.84836847	0.84235	0.9129312	0.84676856	0.83606774	0.89119065	0.8269132	0.8045317	0.77484477	0.81633687	0.7571688	0.8822465	0.8887421	0.91646487	0.7682929	0.8637323	0.8603717	0.70088017	0.86300313	0.81937784	0.8449505	0.7819083	0.83263826	0.9231452	0.91064024	0.8298603	0.85767305	0.77810323	0.8871677	0.9096305	0.64050424	0.8842591	0.7237355	0.92572093	0.84427416	0.7642797	0.81638426	0.8995717	0.83322144	0.91788346	0.9300626	0.8983449	0.9467204	0.9408185	0.9031142	0.89449257	0.81641483	0.93910855	0.9079026	0.75686455	0.87791437	0.9100309	0.87520593	0.90255195	0.8886521	0.85850036	0.82168126	0.8614563	0.9050018	0.79320186	0.83375067	0.8938167	0.8900977	0.85338485	0.8536781	0.8555445	0.8775285	0.8408508	0.75752544	0.83442396	0.7063693	0.8789125	0.9336004	0.76304376	0.8120861	0.86268044	0.9070311	0.7872617	0.8504934	0.8168239	0.8453086	0.8536751	0.8768097	0.782875	0.8006627	0.8313743	0.8935024	0.8350916	0.68132275	0.91450024	0.8303835	0.77580535	0.82465255	0.8416618	0.751001	0.85515046	0.9149768	0.9158265	0.8537606	0.8640375	0.81603146	0.82276493	0.937484	0.81920254	0.8007052	0.89871347	0.8961986	0.8700699	0.91129977	0.87422395	0.784535	0.8523383	0.7873938	0.89221907	0.90681535	0.86933756	0.86833966	0.90628827	0.85885876	0.8754461	0.9050315	0.7757717	0.90950227	0.85588497	0.80527765	0.91164434	0.8471527	0.7990271	0.77371514	0.0	0.7317319	0.8441669	0.84741914	0.8658335	0.9261316	0.8123555	0.89888793	0.9270467	0.7853037	0.857054	0.89374804	0.8743093	0.8838096	0.8526686	0.8785229	0.81477034
een/det	0.79011565	0.8117466	0.8211869	0.756099	0.82508564	0.83715916	0.7584517	0.7343662	0.81856143	0.81466043	0.8032338	0.7141339	0.78668916	0.859706	0.8855373	0.7753788	0.7985353	0.7894489	0.87181497	0.7940319	0.772909	0.74196684	0.7862363	0.770231	0.88389856	0.8536707	0.75576055	0.81922483	0.8448185	0.82322013	0.72702956	0.72140926	0.80346507	0.72162616	0.81309605	0.74740744	0.6357255	0.7227075	0.86823046	0.73576033	0.84573984	0.81929123	0.7624252	0.8411274	0.763687	0.6576137	0.78755236	0.721978	0.7834392	0.7693286	0.7941218	0.806007	0.803081	0.6814556	0.8385791	0.6498965	0.81862605	0.7815427	0.6844943	0.76490206	0.82535654	0.8351368	0.83167636	0.73463774	0.8105557	0.77677304	0.68900454	0.76764566	0.7605334	0.7729077	0.75327325	0.77891034	0.7589833	0.80595005	0.76578414	0.8856991	0.6680435	0.8808695	0.80983186	0.8279357	0.7789382	0.8298777	0.7974857	0.8045761	0.7794026	0.83320546	0.83237624	0.81556875	0.8349995	0.7875215	0.8149303	0.7407368	0.87683135	0.8458495	0.83651227	0.8009345	0.8136337	0.79021776	0.74559927	0.8287366	0.83721083	0.83582556	0.7263849	0.7880039	0.69761086	0.75388837	0.76787925	0.75161624	0.7515433	0.68147254	0.78691936	0.76194906	0.693085	0.7497014	0.7855007	0.82933295	0.84515154	0.7843116	0.7634746	0.85705787	0.8268285	0.8419651	0.74194396	0.7655432	0.8569844	0.81005085	0.74212897	0.8535805	0.69729984	0.8286783	0.7675352	0.77474046	0.7117264	0.79993814	0.7706451	0.77195525	0.7280097	0.64413196	0.8107429	0.8007827	0.78912187	0.7034503	0.686477	0.7678926	0.8271436	0.7836041	0.7779222	0.8182303	0.688061	0.73738325	0.7519877	0.8089317	0.8286869	0.759827	0.80433047	0.75570476	0.8053191	0.81656456	0.6998069	0.6854554	0.82966876	0.6184224	0.7981438	0.7728337	0.7886421	0.78044045	0.82798123	0.7317319	0.0	0.78735024	0.7973051	0.7677764	0.77395856	0.794485	0.8656385	0.8138716	0.8019552	0.82995737	0.8023399	0.8318145	0.7016392	0.68751556	0.6634246	0.83811975
