	kinderachtig/adj	word/verb	die/pron	flyers/noun	surrealistisch/adj	zulk/det	aantal/noun	tv/noun	stem/noun	affiche/noun	bijtend/adj	letter_DIM/noun	geweigerd/adj	advertentie/noun	combineer/verb	Australisch/adj	vol/prep	detective/noun	verblind/adj	plaats/noun	flankeer/verb	geplaatst/adj	wereld_top/noun	ernst/noun	lijk/verb	wapen/noun	heb_op/verb	oog/noun	hoor/verb	voorwerp/noun	samenleving/noun	sla_gade/verb	centraal/adj	laat_los/verb	voeg_toe/verb	halfnaakt/adj	groot_macht/noun	niet_commercieel/adj	radio/noun	ingehouden/adj	PROV/name	minachting/noun	symboliek/noun	die/det	gehard/adj	storend/adj	vol/adj	begin/verb	priem/verb	kaars/noun	licht/prefix	slechts/adv	ben_uit/verb	verholen/adj	moet_in/verb	plafond/noun	studio/noun	en/vg	gekleurd/adj	1ste/num	beperkt/adj	accent/noun	nostalgie/noun	prognose/noun	enig/det	drijf/verb	jazz/noun	in/prep	wat/det	hang/verb	schemer_door/verb	ironie/noun	tafereel/noun	mild/adj	pose/noun	helder/adj	precies/adv	welk/det	3de/num	Euro2000/name	waarvoor/pp	Aalsterse/adj	omgeving/noun	zweem/noun	schrijven/noun	vrolijk/adj	zie/verb	eenzaam/adj	kijk_terug/verb	wereld_pers/noun	terloops/adj	verander/verb	loop/verb	met/prep	blijf_achter/verb	reeks/noun	op/prep	verwondering/noun	door/prep	maak/verb	dergelijk/adj	macho/noun	één/pron	tafel/noun	vooroordeel/noun	ingebouwd/adj	licht/adj	gebruik/verb	discriminatie/noun	waarschuw/verb	ander/adj	licht/noun	publiek/adj	ere_plaats/noun	hang_op/verb	alle/det	voor/prep	humor/noun	onder/prep	ontlok/verb	van/prep	de/det	kom_over/verb	hoon/noun	Nederlandstalig/adj	ragfijn/adj	richt/verb	Romein/noun	eentje/pron	Istanboel/name	goedmoedig/adj	zijn/det	Engelstalig/adj	introduceer/verb	verdwijn/verb	fel/adj	loper/noun	auto_wrak/noun	politicus/noun	drama/noun	zelf/adv	zend_uit/verb	een/det	waarmee/pp	sta/verb	vleugel/noun	honderden/noun	rood/adj	mikpunt/noun	geluid_effect/noun	lawaaierig/adj	buis/noun	geest/noun	onderwerp/noun	ondanks/prep	2de/num	voer_op/verb	industrieel/adj	weiger/verb	varieer/verb	productie_huis/noun	hang/adj
sta/verb	0.93475986	0.89671326	0.84520674	0.8360919	0.8728381	0.8648144	0.8943099	0.85464907	0.9304546	0.7562092	0.8748448	0.8056713	0.9120932	0.8169416	0.89552355	0.90777993	0.68472445	0.9122172	0.8811975	0.84824085	0.81200165	0.7475004	0.91647655	0.93672925	0.8969174	0.9254587	0.8706365	0.8360586	0.88359386	0.8222568	0.91864824	0.8081681	0.8411243	0.8450916	0.86723304	0.83587503	0.9379001	0.9324253	0.88721836	0.8793744	0.95965815	0.9286559	0.866889	0.848928	0.923206	0.86475444	0.7802629	0.8947767	0.8082675	0.76515275	0.9191343	0.87202954	0.8840257	0.9317473	0.79589355	0.72876215	0.8305471	0.7796949	0.74434876	0.88745403	0.9036517	0.89494187	0.896012	0.9193344	0.9267238	0.8486209	0.90743595	0.7573282	0.8800051	0.6152086	0.92198414	0.90667975	0.8334646	0.90975314	0.8682557	0.8449539	0.8544031	0.86986107	0.89737743	0.90052056	0.8520615	0.8744093	0.8639139	0.9111552	0.90901065	0.7938425	0.805297	0.8038137	0.90033334	0.8989448	0.8812925	0.9070108	0.7661042	0.7695829	0.8281567	0.8765453	0.67729306	0.90269226	0.88424367	0.91939676	0.88119924	0.8975094	0.87323916	0.75517684	0.9122869	0.7793919	0.8576422	0.8622726	0.93978566	0.8897256	0.893819	0.8190815	0.90440303	0.8753448	0.6960762	0.82792205	0.8647455	0.9220145	0.8018396	0.88926315	0.8388021	0.73554754	0.91932774	0.9411473	0.8351146	0.9018213	0.9164992	0.8832779	0.7710887	0.8998904	0.92464095	0.83426285	0.84300166	0.86610496	0.75513214	0.87027466	0.8025745	0.85171705	0.92065513	0.9347885	0.9254037	0.9120416	0.7298855	0.831179	0.0	0.8411744	0.7950143	0.7571993	0.91954696	0.9191093	0.8681327	0.79526395	0.90104735	0.8993554	0.8854166	0.9018341	0.89300925	0.89804137	0.91685724	0.8500522	0.9245195	0.7609563
vleugel/noun	0.9095521	0.809537	0.76775193	0.9198501	0.84581554	0.8434842	0.89667785	0.9021745	0.7845163	0.84766793	0.8619933	0.89939684	0.9371569	0.882308	0.8411381	0.85768664	0.7734295	0.9011564	0.86694276	0.8662795	0.8065428	0.8418521	0.87789536	0.88953197	0.86189175	0.8462111	0.8313662	0.8268226	0.89857125	0.75779843	0.8419707	0.8680296	0.8084575	0.8198335	0.88280857	0.895138	0.87440395	0.92323035	0.8903093	0.8511355	0.9887724	0.8794157	0.82772803	0.8354492	0.9043027	0.8606929	0.85253257	0.8837809	0.87039614	0.78306115	0.8762135	0.8837855	0.90189886	0.9396176	0.83289075	0.6991377	0.785344	0.68317777	0.7525817	0.91541725	0.8905486	0.7850461	0.85713315	0.9101257	0.87660146	0.8108151	0.8276369	0.77879816	0.8520856	0.7650504	0.903509	0.8599597	0.83925754	0.87954456	0.8507867	0.8331344	0.866624	0.8794595	0.93837404	0.89170307	0.86501867	0.8418804	0.79538965	0.88557297	0.8906784	0.8022927	0.86259	0.8181311	0.8783045	0.91654885	0.88333464	0.91189903	0.86538893	0.7968844	0.8645909	0.8884887	0.85201967	0.889269	0.76045936	0.8973886	0.8771739	0.87428683	0.833066	0.82008547	0.84768134	0.8330281	0.8252603	0.84592956	0.89901936	0.8569752	0.86180544	0.8136329	0.8917009	0.8703417	0.7944193	0.82798004	0.8550333	0.8722893	0.79490453	0.87206566	0.7931879	0.7386577	0.8680872	0.906392	0.842806	0.84581923	0.89881533	0.8475212	0.7655245	0.85160464	0.90767384	0.80016756	0.865676	0.84657	0.84462464	0.79395974	0.81515026	0.8632095	0.7837913	0.88988805	0.8802606	0.9406035	0.734849	0.80232394	0.8411744	0.0	0.7921041	0.7949081	0.9075557	0.8822081	0.85883325	0.71431917	0.8233273	0.9014939	0.8683895	0.92378205	0.88327545	0.80949473	0.8859427	0.82393885	0.90268385	0.7864877
honderden/noun	0.8859154	0.7000928	0.5477574	0.8112689	0.8518447	0.80819166	0.62702453	0.85069835	0.8754666	0.77268255	0.838851	0.9062195	0.8394914	0.7763763	0.8888854	0.75007707	0.6907789	0.84240943	0.8542423	0.87158155	0.8328283	0.81019515	0.8716822	0.89646494	0.9110862	0.6953248	0.8290909	0.8487817	0.87679625	0.71354467	0.883212	0.761046	0.8604686	0.7919806	0.892546	0.84533435	0.89847547	0.88859344	0.8332662	0.8766264	0.9702807	0.86067	0.84946096	0.82356393	0.81572986	0.8466098	0.82050496	0.87681335	0.8635797	0.7389133	0.88353765	0.7479726	0.8325826	0.91564643	0.78076595	0.7653097	0.79202944	0.6495534	0.73545974	0.93864965	0.844653	0.87726516	0.863803	0.9120028	0.871596	0.7417436	0.88800454	0.74088377	0.76917475	0.7898101	0.8775291	0.8910756	0.78332496	0.88517684	0.8917629	0.89686257	0.84060955	0.8358387	0.94624585	0.83803445	0.765524	0.795953	0.76465064	0.9147816	0.8636282	0.8011166	0.8159613	0.7543193	0.90731764	0.8531245	0.8580301	0.91865194	0.8229359	0.7642844	0.7518743	0.85500443	0.79997504	0.88691	0.6475393	0.8829496	0.8110487	0.8811057	0.77802664	0.8314964	0.8476953	0.83819914	0.8393642	0.74610317	0.8580128	0.75687206	0.7424031	0.841286	0.8772362	0.8743287	0.7190722	0.68285185	0.7914769	0.92551404	0.6974541	0.8555697	0.74218076	0.69732	0.89890486	0.8798166	0.81881434	0.8986441	0.8147791	0.7824582	0.75365233	0.7584316	0.8985913	0.81837565	0.81869936	0.83756113	0.74600995	0.81961983	0.7543567	0.77385753	0.8220684	0.89211977	0.80905783	0.8619947	0.68560326	0.7269026	0.7950143	0.7921041	0.0	0.80430394	0.8273366	0.9204844	0.8245102	0.7303473	0.8659157	0.8870381	0.8834988	0.9463179	0.8232285	0.8240377	0.7431979	0.7663845	0.8884529	0.82062757
rood/adj	0.8681289	0.8836494	0.82946885	0.83865476	0.8491168	0.8539238	0.9360518	0.89313805	0.8824266	0.7856707	0.8058833	0.8415614	0.90770864	0.8794983	0.82079554	0.8859412	0.6443795	0.90748185	0.7943218	0.9308097	0.83139086	0.83221644	0.91234857	0.91802925	0.86798537	0.9128624	0.7861763	0.7363677	0.92291677	0.77795637	0.92679656	0.8333794	0.90763247	0.7770323	0.75998294	0.83076936	0.92562723	0.94801855	0.92258215	0.86436945	0.95414406	0.9082928	0.8213122	0.81696063	0.8933718	0.8308125	0.7444714	0.91776127	0.7469919	0.65608025	0.84378815	0.8566549	0.88992184	0.9469298	0.8579193	0.6686424	0.89526165	0.63439065	0.47648293	0.9413965	0.9509351	0.76784694	0.86387134	0.93963265	0.94130665	0.8280592	0.89709306	0.82173836	0.775369	0.580042	0.93895996	0.864764	0.8069434	0.82803935	0.84042645	0.7376242	0.8599869	0.87188274	0.93117064	0.8985645	0.90863854	0.8446058	0.8838796	0.7898926	0.9081421	0.6806177	0.7819514	0.8018282	0.91383034	0.90672284	0.89473784	0.90501595	0.7772258	0.6853095	0.8408285	0.92347205	0.80433285	0.88789153	0.8100911	0.8919283	0.9114654	0.8588909	0.8939331	0.718644	0.90062994	0.81418145	0.7011279	0.82749325	0.9263453	0.9133191	0.8896645	0.66751146	0.9459692	0.87543494	0.69435406	0.87418205	0.8998703	0.8795059	0.77775806	0.87912065	0.89135075	0.7970748	0.9033959	0.9272505	0.91781914	0.7498812	0.94005936	0.8598323	0.7327713	0.9326402	0.8882927	0.78326505	0.9051622	0.8657368	0.78408706	0.7449981	0.73471355	0.8514148	0.92519987	0.9171272	0.920337	0.95362514	0.71199834	0.82173514	0.7571993	0.7949081	0.80430394	0.0	0.9225781	0.92580354	0.8673905	0.74288476	0.86593926	0.9197137	0.90326345	0.9271825	0.9152566	0.8813673	0.94188774	0.8179751	0.9500874	0.6837988
mikpunt/noun	0.8484493	0.8777849	0.7838001	0.924455	0.89789134	0.8066263	0.85673356	0.9012323	0.9017767	0.87694895	0.8247169	0.9391193	0.90327317	0.88809603	0.9036621	0.8643925	0.8570374	0.88759184	0.8569591	0.9302334	0.9161835	0.9143627	0.91656756	0.87829405	0.90169543	0.85819423	0.8624707	0.8913457	0.88909006	0.8252581	0.83524275	0.86756575	0.92507386	0.8753453	0.94446635	0.9107824	0.89097244	0.91188586	0.89586645	0.8797376	0.9361	0.79799235	0.8797131	0.86609256	0.88121396	0.87678444	0.9234004	0.90790623	0.9137569	0.9211979	0.91915727	0.9062778	0.856017	0.82931983	0.8675794	0.92796624	0.9221305	0.8148373	0.8559163	0.91472423	0.89488506	0.8918929	0.8946882	0.9303267	0.87936866	0.8165647	0.93155646	0.86577433	0.8988489	0.92057574	0.86324215	0.8827702	0.8911158	0.84841627	0.9084233	0.92433596	0.9043669	0.895247	0.91914535	0.87288326	0.8598875	0.86350876	0.89387083	0.8802864	0.9146878	0.90340865	0.91571	0.88512486	0.90257245	0.8858566	0.88469523	0.93130755	0.92568886	0.89946043	0.9057801	0.86132604	0.8934115	0.88445395	0.8081816	0.8807092	0.82291967	0.87034094	0.86240864	0.9431195	0.78453064	0.91099447	0.92303336	0.8638972	0.80494505	0.8021263	0.8883282	0.91634905	0.85260934	0.93695927	0.8495606	0.85704	0.8424404	0.8699373	0.8403206	0.8118878	0.83268815	0.8022693	0.85570085	0.7831147	0.90740633	0.9414409	0.762144	0.9000333	0.8779136	0.85458475	0.87896556	0.8673073	0.88589764	0.8850571	0.8808955	0.8016638	0.9086485	0.9182227	0.7779719	0.921251	0.9280674	0.91330415	0.83463055	0.84110814	0.91954696	0.9075557	0.8273366	0.9225781	0.0	0.934077	0.9078606	0.9109803	0.89910746	0.8176538	0.8391777	0.90682435	0.85693157	0.8949919	0.8591846	0.87624	0.92137754	0.9128122
geluid_effect/noun	0.855097	0.8887518	0.8563093	0.8923438	0.7840199	0.82523847	0.92252445	0.8540943	0.8425694	0.85009766	0.8470136	0.9195436	0.93246984	0.9179597	0.81389225	0.9312577	0.78742784	0.8762119	0.9061078	0.9387618	0.87361753	0.90874064	0.93127644	0.9103769	0.8670541	0.9452	0.9246461	0.9348327	0.83901775	0.8435924	0.90790224	0.8848383	0.9026283	0.8935245	0.85854226	0.9081951	0.9308076	0.9219125	0.84509563	0.8183641	0.9680405	0.9299819	0.8311946	0.8545619	0.91874695	0.84531933	0.92381394	0.92401457	0.92673826	0.9098312	0.7888212	0.92195654	0.91879606	0.9519621	0.95088804	0.88893855	0.83655846	0.8157338	0.83573264	0.96668553	0.9187771	0.8180846	0.8538561	0.9324762	0.93412894	0.8863607	0.79758775	0.9171144	0.8911076	0.89548594	0.92738914	0.8312232	0.7866674	0.8971649	0.802323	0.8394451	0.9116941	0.9017662	0.9734412	0.93748057	0.902761	0.9206784	0.8795994	0.88926774	0.91161245	0.81585467	0.8674739	0.88190204	0.90322196	0.91984653	0.8489186	0.9386712	0.93143046	0.8446543	0.94522333	0.84962094	0.9102378	0.903128	0.85972226	0.86722744	0.8867085	0.9158976	0.9020722	0.93449515	0.8887087	0.85808724	0.89436555	0.886982	0.94752485	0.9593945	0.91488	0.8240496	0.9418716	0.9228268	0.9052198	0.889009	0.89736843	0.7796804	0.940576	0.8721293	0.8987417	0.8948618	0.8412372	0.936219	0.88836086	0.871601	0.9353604	0.9200811	0.880748	0.93062	0.8894623	0.90227073	0.87378	0.85999274	0.912813	0.91485316	0.9278481	0.9156967	0.93053454	0.82328975	0.9039605	0.8958629	0.82368636	0.82174116	0.9191093	0.8822081	0.9204844	0.92580354	0.934077	0.0	0.8699928	0.89216805	0.8884138	0.88103306	0.902864	0.9686503	0.8349688	0.8856142	0.9683256	0.86837524	0.902687	0.91754484
lawaaierig/adj	0.8604031	0.84080404	0.8115685	0.9002542	0.85842705	0.82230616	0.87858784	0.8605013	0.8948926	0.87285554	0.8889283	0.9411208	0.91357356	0.8954898	0.8614914	0.90489095	0.7852819	0.89281106	0.89706427	0.94294	0.8761152	0.87418365	0.9115097	0.91307586	0.8573831	0.87376606	0.9115669	0.9051091	0.8777742	0.83986485	0.87854046	0.8097216	0.90422195	0.8649062	0.93610597	0.8467311	0.9218917	0.8996824	0.8792394	0.8655366	0.963769	0.9253598	0.89674646	0.818558	0.90656674	0.77719647	0.85926855	0.869993	0.9011406	0.83287454	0.8915078	0.88470864	0.88170826	0.94800687	0.8400547	0.810212	0.85660845	0.77652955	0.82570153	0.95121753	0.8799752	0.8805646	0.8775108	0.92218655	0.91376853	0.84987545	0.8641976	0.8309963	0.8624797	0.8495215	0.9086947	0.9214478	0.82750297	0.8911736	0.89231074	0.89001864	0.86741114	0.87976694	0.94962656	0.88012666	0.87966484	0.8372315	0.81275743	0.9198759	0.91276515	0.7944212	0.89484334	0.81918365	0.92539525	0.91260993	0.9132163	0.91946447	0.8637157	0.82305586	0.9037038	0.91666615	0.85632116	0.9160135	0.82406163	0.8677347	0.83569026	0.8727205	0.87907493	0.8802828	0.8825425	0.85841715	0.83568174	0.8491648	0.892135	0.9135423	0.85607785	0.8624675	0.9013765	0.93311226	0.8539173	0.8467567	0.85455614	0.88057095	0.8807712	0.87716347	0.8554622	0.8199395	0.84547544	0.9365317	0.898698	0.89161175	0.90086204	0.8874335	0.8295523	0.85670644	0.9044277	0.881969	0.89476466	0.87748706	0.8492857	0.8643042	0.8663952	0.8938351	0.8959288	0.8996948	0.9099624	0.90515393	0.7693297	0.8332289	0.8681327	0.85883325	0.8245102	0.8673905	0.9078606	0.8699928	0.0	0.82632875	0.91133195	0.90650237	0.869712	0.94482046	0.8704905	0.870497	0.91664547	0.86334753	0.9220808	0.856091
buis/noun	0.89172703	0.78316426	0.7657969	0.87606037	0.8360661	0.8075321	0.8931384	0.68053603	0.8807231	0.80589515	0.8108692	0.8862562	0.9138165	0.8351873	0.8312123	0.86778617	0.6638176	0.8664361	0.87060195	0.8868382	0.8516809	0.76257974	0.85530967	0.8891722	0.85312057	0.8405932	0.85426235	0.77372265	0.8871369	0.7132765	0.8996688	0.82741874	0.85272163	0.77636284	0.8805333	0.85675955	0.9028412	0.903474	0.8090018	0.8512687	0.9747804	0.88460475	0.82186985	0.79609203	0.83255506	0.80885667	0.7681327	0.856815	0.836727	0.72670627	0.86837715	0.8492841	0.86962557	0.9405678	0.79317635	0.55802834	0.765784	0.674244	0.6781925	0.91971827	0.8893451	0.8414422	0.823383	0.9060031	0.89331424	0.8155746	0.8623835	0.77372533	0.8219986	0.72365236	0.90927106	0.8477088	0.7987981	0.8871709	0.85770744	0.81508905	0.8020557	0.8550198	0.9179562	0.8740739	0.8547854	0.8413076	0.8074444	0.88337684	0.87687594	0.762227	0.818719	0.80246353	0.86166203	0.85042405	0.87116146	0.9162593	0.8008643	0.72598743	0.8123275	0.86306447	0.81122273	0.85268384	0.75155073	0.8599335	0.8385423	0.85555845	0.88193893	0.73098075	0.8601672	0.7526996	0.7873018	0.77626467	0.92383325	0.912078	0.86311126	0.7383933	0.86339444	0.8748107	0.75041914	0.8241291	0.8447906	0.8484663	0.7763767	0.8766149	0.8471664	0.7670996	0.8675073	0.9233103	0.87421167	0.83050364	0.90232736	0.84135765	0.73584443	0.88591623	0.9010855	0.831304	0.8692992	0.8438672	0.7811625	0.8546579	0.80198276	0.76949185	0.9118564	0.85720474	0.8798564	0.7898039	0.6984429	0.74057436	0.79526395	0.71431917	0.7303473	0.74288476	0.9109803	0.89216805	0.82632875	0.0	0.8473869	0.8766506	0.86466527	0.91654474	0.8646746	0.7837805	0.92102313	0.81390095	0.86277485	0.7254892
geest/noun	0.8164578	0.8111898	0.6941922	0.9425898	0.72419065	0.7122152	0.9231561	0.8998422	0.78314346	0.8659302	0.81133795	0.87882894	0.9305871	0.88506436	0.7582673	0.8757981	0.7392887	0.80902755	0.7986256	0.9348789	0.9117476	0.89394957	0.887475	0.7482439	0.7410578	0.88230157	0.825126	0.76254547	0.8746417	0.78392404	0.67205167	0.8303332	0.8881228	0.7507306	0.87895834	0.8652818	0.8330872	0.89010495	0.90405697	0.76312137	0.9743529	0.7825742	0.71521986	0.74068636	0.90197	0.8220803	0.8528545	0.87885445	0.8718262	0.80795515	0.88771	0.8963532	0.85781693	0.9022368	0.89443094	0.8559921	0.873513	0.64860076	0.78408337	0.9631039	0.8990201	0.79042447	0.70660543	0.9198061	0.78890806	0.77605754	0.74490726	0.846877	0.83876073	0.8780929	0.8662422	0.684138	0.73509604	0.7932034	0.7787119	0.69303334	0.8192498	0.8162761	0.963964	0.8907805	0.8634753	0.87340707	0.7831171	0.82037294	0.763729	0.7388098	0.873876	0.78120446	0.83936054	0.89388275	0.82156944	0.82569456	0.9147465	0.81196654	0.87827295	0.88168114	0.9022434	0.71823525	0.7710387	0.8436008	0.7950764	0.8170166	0.85245836	0.89441925	0.7202589	0.8478789	0.8420749	0.856429	0.8392278	0.9165641	0.83383554	0.7882023	0.8072133	0.9339715	0.8292379	0.8025866	0.8688846	0.67077136	0.87621665	0.8310109	0.8160942	0.8143243	0.7933317	0.89055324	0.8575239	0.86305785	0.87087786	0.80803895	0.8055179	0.8908558	0.8462589	0.76095784	0.8584582	0.800053	0.8601768	0.8400815	0.8730662	0.9156466	0.7695848	0.7595017	0.83976793	0.9380064	0.7674617	0.75945866	0.90104735	0.8233273	0.8659157	0.86593926	0.89910746	0.8884138	0.91133195	0.8473869	0.0	0.77660936	0.8441194	0.96584177	0.8721139	0.8418005	0.90831727	0.84116673	0.89444494	0.87151015
onderwerp/noun	0.8344052	0.8263366	0.7414843	0.9038896	0.72550255	0.6998522	0.85442007	0.81349134	0.839918	0.7960558	0.81325907	0.8701429	0.90948606	0.78200376	0.7623928	0.8795137	0.8005606	0.79973376	0.8852757	0.9090965	0.90794855	0.8930539	0.8949386	0.7856717	0.7789267	0.907142	0.84446245	0.887844	0.88071954	0.71773595	0.73777366	0.86730075	0.8493179	0.82581526	0.85498977	0.89300597	0.86220276	0.87874407	0.8341759	0.82282424	0.9673353	0.80431974	0.7068027	0.76799273	0.9308714	0.83762395	0.9166441	0.857625	0.94198227	0.8800901	0.8935326	0.8926189	0.86904675	0.8605516	0.893011	0.89810467	0.8629164	0.71123767	0.79833394	0.9627734	0.8579036	0.7504873	0.7958762	0.87248534	0.80753046	0.8359612	0.7604518	0.8491887	0.8755628	0.90500873	0.8151115	0.72779524	0.72421	0.81244266	0.7591494	0.72170585	0.8496403	0.77875924	0.95428777	0.8805445	0.79035854	0.8740822	0.8202168	0.8344356	0.68719995	0.7952504	0.8809599	0.8486344	0.84846926	0.8749678	0.72871614	0.8612849	0.9362394	0.8089147	0.9056344	0.7691826	0.8599151	0.81099045	0.84251076	0.80512834	0.7552807	0.8630624	0.8395965	0.8878437	0.7513977	0.906966	0.87981033	0.8477268	0.79009485	0.8814671	0.80629355	0.85518765	0.74354887	0.90604335	0.83427954	0.7907802	0.81209123	0.7086545	0.8878371	0.8018619	0.79937875	0.8024049	0.81243795	0.87196565	0.75833833	0.88115853	0.7907973	0.8636316	0.8296796	0.8918323	0.858068	0.8116287	0.7622552	0.787301	0.9074155	0.8193011	0.88757753	0.9124975	0.7303816	0.71672344	0.8392312	0.8467629	0.7436968	0.7765399	0.8993554	0.9014939	0.8870381	0.9197137	0.8176538	0.88103306	0.90650237	0.8766506	0.77660936	0.0	0.84116596	0.9523902	0.81279445	0.85198504	0.8780758	0.8084501	0.8562911	0.90450794
ondanks/prep	0.85186577	0.88031036	0.80813205	0.92746335	0.8327223	0.6722674	0.7358538	0.8919951	0.83675146	0.89114285	0.83316463	0.8902554	0.9009292	0.8596592	0.8155835	0.8760412	0.7769059	0.874437	0.8253496	0.8875071	0.9268186	0.876742	0.85148513	0.72186106	0.7278935	0.8805687	0.83551383	0.8942369	0.8745377	0.8749311	0.78033006	0.8192091	0.89675957	0.86195815	0.8837302	0.92956626	0.820953	0.9135253	0.91338646	0.7903545	0.95977944	0.8221965	0.84504807	0.68454874	0.8866251	0.8017466	0.85000056	0.81246936	0.9009112	0.90707904	0.9060761	0.77085555	0.82448304	0.8087681	0.86204743	0.8904882	0.92086023	0.7325493	0.83603376	0.9185436	0.723748	0.8236284	0.8253726	0.7198657	0.67428493	0.77777565	0.87548673	0.8463692	0.76012284	0.86384934	0.7833443	0.7927808	0.8165386	0.74731874	0.846556	0.8031959	0.8472691	0.84166205	0.9167001	0.80029464	0.8185103	0.81930494	0.85995483	0.81810844	0.8619629	0.8144302	0.8591734	0.8290246	0.7750033	0.898428	0.8301309	0.84535676	0.8962225	0.745716	0.7508154	0.72784424	0.834129	0.7941772	0.6681436	0.8023733	0.6840239	0.8843328	0.86402	0.9239002	0.81788766	0.8739792	0.7167101	0.8944149	0.79578567	0.76271915	0.8973252	0.8702406	0.748682	0.8477472	0.88198966	0.7697927	0.75310236	0.7913146	0.80124384	0.7597799	0.695232	0.6796937	0.79231167	0.82702136	0.8791272	0.90124357	0.8171409	0.86476254	0.8626098	0.87999403	0.8940519	0.7302391	0.8794874	0.8532409	0.85137814	0.7458653	0.843564	0.9165996	0.81660163	0.7994876	0.92893517	0.91285944	0.6565775	0.77783376	0.8854166	0.8683895	0.8834988	0.90326345	0.8391777	0.902864	0.869712	0.86466527	0.8441194	0.84116596	0.0	0.89837044	0.8041448	0.7993249	0.8539846	0.73989606	0.88280946	0.910989
2de/num	0.9602372	0.9387772	0.9362352	0.96047556	0.9523634	0.95003456	0.93753105	0.928285	0.950137	0.90618676	0.9477923	0.9546204	0.9249717	0.93876684	0.9046199	0.8715245	0.9394222	0.9470515	0.9450503	0.77748805	0.9094594	0.82012427	0.89815617	0.94403875	0.9427635	0.96350247	0.9088446	0.97444975	0.96042454	0.93967044	0.9598125	0.9334908	0.93987584	0.94192016	0.95588565	0.95460755	0.9118676	0.96427065	0.9374589	0.95616174	0.78310764	0.9442023	0.95640767	0.9003231	0.93296057	0.9515791	0.92658085	0.89016867	0.94625074	0.932016	0.9522579	0.87320375	0.9423752	0.9691857	0.9155886	0.93900406	0.94926	0.9065824	0.91322947	0.23964775	0.9478773	0.9413623	0.95615536	0.8974504	0.94730157	0.91636	0.94344234	0.8247062	0.9577285	0.9486345	0.9297193	0.9238198	0.95500934	0.91041255	0.96843314	0.95403534	0.92264897	0.9434104	0.26468706	0.8789987	0.9246013	0.9048695	0.96871734	0.94789475	0.946626	0.948669	0.9630004	0.9206101	0.89754814	0.95763886	0.941532	0.95537156	0.924283	0.9021648	0.92578155	0.8157305	0.85799444	0.95086753	0.94447446	0.9391064	0.95024467	0.9358538	0.9361249	0.9604711	0.9389535	0.95634454	0.9229329	0.9587842	0.9562729	0.96528095	0.92020655	0.95613223	0.9708772	0.7516118	0.92916965	0.9238302	0.85827094	0.95362043	0.92698354	0.9432326	0.88317084	0.8088667	0.95776695	0.9288326	0.9263896	0.9523392	0.91747147	0.9155545	0.90896845	0.8973245	0.9653748	0.8975103	0.9247673	0.91711473	0.9627047	0.93374026	0.8770851	0.9587151	0.9552909	0.9555467	0.9613154	0.9097693	0.8962368	0.93147427	0.9018341	0.92378205	0.9463179	0.9271825	0.90682435	0.9686503	0.94482046	0.91654474	0.96584177	0.9523902	0.89837044	0.0	0.92821676	0.92444324	0.9419593	0.91560036	0.95096767	0.937906
voer_op/verb	0.84486574	0.88129705	0.76276445	0.91642636	0.7581966	0.7784271	0.81507635	0.8175721	0.87115544	0.81249046	0.85445106	0.94595873	0.92557406	0.84987795	0.7964543	0.82872605	0.7733121	0.8031384	0.8805529	0.9400298	0.87622595	0.8622103	0.91274446	0.8376808	0.84009176	0.8506172	0.8564923	0.9065622	0.8585623	0.8586489	0.8739042	0.80078787	0.8643533	0.82441247	0.84475225	0.8727027	0.8825619	0.90578455	0.8390628	0.8264665	0.96108633	0.8884385	0.80763984	0.8438828	0.9109458	0.86893797	0.8788156	0.8235764	0.94607097	0.8836766	0.8940735	0.8667221	0.8588691	0.90877944	0.8825511	0.89722306	0.86893827	0.7442006	0.8307249	0.9446906	0.82555324	0.8066007	0.8501972	0.8873036	0.8811945	0.7852759	0.81993204	0.82841295	0.8772956	0.9042137	0.83444273	0.8224983	0.75466084	0.8317714	0.81531286	0.86835074	0.8903309	0.8451307	0.9357724	0.8914757	0.80653954	0.85546535	0.8916047	0.8734723	0.8386437	0.78652906	0.8111113	0.8291583	0.87218136	0.903749	0.85917145	0.86278915	0.90500677	0.81349057	0.8181566	0.8077001	0.86837935	0.87758404	0.8002448	0.8394273	0.7934996	0.8735014	0.80995643	0.919599	0.83786994	0.8848429	0.8806663	0.78975695	0.8623116	0.8056943	0.8588654	0.89638305	0.8529423	0.90742224	0.8388542	0.8170095	0.8248955	0.7467376	0.83884084	0.836684	0.76338345	0.7440399	0.8119225	0.88663673	0.81223917	0.911981	0.8336179	0.8706501	0.8720132	0.9185785	0.8908075	0.8414415	0.7937039	0.7586596	0.87552285	0.85490453	0.88740635	0.91609454	0.836689	0.73649305	0.9030545	0.7851547	0.7421085	0.7585613	0.89300925	0.88327545	0.8232285	0.9152566	0.85693157	0.8349688	0.8704905	0.8646746	0.8721139	0.81279445	0.8041448	0.92821676	0.0	0.8501163	0.85872555	0.7912986	0.8689301	0.8997367
