	hersencellen/noun	deur/noun	morgen/adv	inmiddels/adv	waas/noun	hoofd/noun	vilt/noun	nevel/noun	pantalon/noun	kuif/noun	blok/noun	Flandria/noun	gewaad/noun	klei/noun	alles/noun	kort/adj	natuur_steen/noun	bastion/noun	brij/noun	bak/noun	muis_DIM/noun	lul/noun	omlijsting/noun	poes_DIM/noun	regenjas/noun	sok/noun	poeder/noun	gans/noun	krul/noun	lucht/noun	water/noun	stad/noun	massa/noun	zak/noun	druk/noun	vloer/noun	outfit/noun	klinker/noun	tand/noun	zo/adv	wolf/noun	figuur/noun	hoed/noun	kimono/noun	aluminium/noun	pruik/noun	zeehond/noun	schemer_zone/noun	gevel/noun	tovenaar/noun	haar_kleur/noun	krijt_streep/noun	imago/noun	steen/noun	erg/adj	kapsel/noun	overweeg/adj	zoveelste/num	uiterst/adj	vest/noun	schelp/noun	plastic/noun	schakering/noun	jas/noun	veelal/adv	man/noun	hout/noun	vlucht_wagen/noun	pak/noun	werkelijkheid/noun	brood/noun	heer/noun	dun/adj	midden/noun	rot/noun	voorstad/noun	lok/noun	golf/noun	bestaan/noun	haar/noun	haar/pron	vooruitblik/noun	ambtenaar/noun	garnaal/noun	marmer/noun	tint/noun	te/adv	brommer/noun	even/adv	doek/noun	robot/noun	doos/noun	handel/noun	straat/noun	rookwolk/noun	kubus/noun	licht/noun	gebied/noun	muis/noun	middenmoot/noun	graniet/noun	vuilniszak/noun	hemel/noun	monster/noun	raam/noun	dag/noun	seizoen/noun	verleden/noun	kous/noun	vaak/adj	wolk/noun	zone/noun	sanitair/noun	wat/adv	blad/noun	achtergrond/noun	mist/noun	start/noun	rok_DIM/noun	baard/noun	tapijt/noun	beton/noun	nauwelijks/adv	wolkendek/noun	baard_DIM/noun	glans/adj	rook_gordijn/noun	panter/noun
aluminium/noun	0.8506917	0.80386144	0.94006854	0.8626398	0.892356	0.8608023	0.74434185	0.84994936	0.8318547	0.8927488	0.7401197	0.9342361	0.8225814	0.6879276	0.8687856	0.89194274	0.6166396	0.8975949	0.8567579	0.7360837	0.90628463	0.89674705	0.79076713	0.9257976	0.85078096	0.8150451	0.74146426	0.890453	0.7806122	0.781537	0.7271701	0.89698476	0.7699453	0.8313778	0.9144867	0.6662544	0.82943094	0.7530431	0.85882455	0.83620167	0.90119076	0.82891726	0.81747174	0.8879711	0.0	0.8140997	0.88070625	0.9266091	0.69666886	0.90417796	0.89813507	0.8752836	0.84242	0.68011326	0.8477305	0.804106	0.8411812	0.8936216	0.82052827	0.7979571	0.76330495	0.51476485	0.8753465	0.7890261	0.7797999	0.88149947	0.5148629	0.91349316	0.78242064	0.8628545	0.82900125	0.9086041	0.67649984	0.7926025	0.9070419	0.8898976	0.8625072	0.8430715	0.8863158	0.81916356	0.8830298	0.9454457	0.9352962	0.8288543	0.6376567	0.6975884	0.8371032	0.8484266	0.8345908	0.72534406	0.7628901	0.6947912	0.802585	0.8595651	0.8551737	0.74269605	0.7861849	0.8583473	0.81975037	0.9044561	0.6872262	0.7991193	0.85061383	0.81093425	0.7306311	0.91669035	0.9199895	0.88611096	0.86936885	0.8513704	0.81642556	0.8756883	0.7665064	0.80537105	0.82516205	0.85264355	0.8482027	0.93110573	0.81409	0.8521457	0.64813215	0.5618286	0.84523314	0.8648364	0.87651134	0.63650393	0.91516167	0.9030055
pruik/noun	0.9057235	0.87217087	0.94509923	0.8809279	0.8276462	0.75514114	0.80083597	0.8312623	0.7183118	0.7136425	0.8465401	0.94547045	0.61805046	0.80744064	0.86077046	0.85068285	0.8370273	0.9081185	0.85180986	0.8139261	0.844334	0.8167455	0.8354761	0.8730829	0.6438471	0.6379539	0.80461824	0.8287899	0.6222513	0.82025063	0.8554822	0.91361344	0.7751172	0.7350564	0.9375139	0.8026887	0.6370814	0.85439116	0.7619037	0.8281689	0.8209791	0.76531446	0.52834165	0.74395275	0.8140997	0.0	0.8755117	0.9396586	0.79533917	0.84247243	0.8206598	0.7509205	0.8543388	0.8101833	0.8617947	0.5712227	0.8126311	0.8634981	0.8707856	0.6256734	0.77591234	0.70498836	0.8206797	0.54566395	0.7898941	0.75054175	0.7796649	0.88939965	0.6050468	0.85951865	0.8277451	0.7519455	0.7017292	0.83595514	0.8866048	0.9058118	0.69374037	0.8578946	0.90106094	0.5589812	0.7528777	0.94893193	0.92000556	0.85791177	0.80678785	0.6857673	0.83201456	0.85282564	0.8038713	0.7196132	0.83373564	0.71712494	0.8951339	0.83337766	0.84279907	0.8000423	0.8066429	0.9304778	0.77889884	0.91633874	0.8433407	0.76266134	0.8392108	0.7748505	0.7967011	0.8960377	0.9365841	0.891238	0.65179765	0.817712	0.77890825	0.9229821	0.90479755	0.78765166	0.8233267	0.81119704	0.85066044	0.9258145	0.58702767	0.5583637	0.72585195	0.8324825	0.9022244	0.86323524	0.6951771	0.6667414	0.897744	0.8605542
zeehond/noun	0.82540023	0.90529805	0.9051023	0.82992256	0.9034494	0.88080215	0.90516233	0.8476999	0.9045923	0.89431965	0.8769304	0.91258234	0.88962376	0.8384459	0.89070785	0.92080426	0.90437466	0.8944358	0.87611794	0.84620124	0.83375823	0.9074636	0.8942846	0.8160722	0.87644225	0.8614039	0.83694804	0.65782976	0.87613046	0.8135626	0.76041734	0.8443867	0.7833239	0.88488007	0.9189804	0.88715315	0.9019015	0.883043	0.8072988	0.8648013	0.6848691	0.8608935	0.85626984	0.9053854	0.88070625	0.8755117	0.0	0.92585075	0.87396634	0.87245345	0.9492068	0.92759573	0.8933491	0.82800895	0.8606678	0.86599725	0.87605315	0.89414734	0.8691097	0.8746032	0.80138564	0.8489923	0.92472917	0.8607769	0.8140487	0.81594783	0.8199002	0.91675067	0.8535537	0.88068736	0.8657253	0.88667643	0.8352518	0.8650783	0.9017743	0.8855816	0.8716272	0.8094477	0.9046988	0.83001214	0.8208582	0.9411991	0.91162276	0.7515551	0.873201	0.8690505	0.86230236	0.8645179	0.85244006	0.837726	0.8326197	0.82794774	0.87248546	0.8597307	0.87957597	0.8954342	0.8563329	0.7934639	0.6752503	0.9113692	0.86798257	0.84014565	0.8760813	0.7468959	0.8795151	0.8419026	0.9377033	0.8834514	0.90409374	0.8100717	0.8019656	0.85392916	0.906034	0.84781176	0.8806437	0.88016	0.856681	0.93278134	0.894365	0.8574576	0.8526663	0.8581534	0.8460696	0.8863964	0.9025341	0.86187327	0.92268926	0.81474876
schemer_zone/noun	0.91451097	0.9578322	0.95493925	0.9181784	0.8725551	0.9167945	0.93286484	0.8950613	0.9296674	0.9419899	0.9398182	0.95624375	0.9157636	0.9170135	0.90627694	0.9331928	0.9285217	0.8997279	0.8849687	0.93759805	0.9499936	0.92595106	0.9355878	0.9430704	0.92854416	0.94599503	0.92458755	0.91517216	0.93011296	0.9338027	0.9179818	0.92284137	0.87868416	0.9442366	0.8908416	0.9363291	0.93277997	0.9351887	0.9446864	0.89982665	0.9018736	0.8871993	0.93487954	0.93338203	0.9266091	0.9396586	0.92585075	0.0	0.94038296	0.9031538	0.9438174	0.94525087	0.9034424	0.9501752	0.9151361	0.93135726	0.8950979	0.93345803	0.888838	0.93371856	0.9171908	0.9376421	0.9070012	0.93972105	0.82943344	0.93863976	0.91531736	0.9611154	0.919218	0.8711495	0.95711434	0.9359365	0.9015819	0.880165	0.9022573	0.92721367	0.92534685	0.90688586	0.8923927	0.94137955	0.90818185	0.9377657	0.9017948	0.93040466	0.931662	0.90357697	0.9153276	0.92626333	0.9008597	0.9147098	0.8914207	0.9374909	0.8931337	0.9276483	0.9298137	0.91148585	0.90828514	0.86988693	0.9071301	0.89539695	0.9437669	0.9259321	0.905028	0.8935543	0.9586039	0.96179104	0.96552813	0.8927858	0.9282474	0.84507954	0.9047663	0.8841846	0.92634606	0.89623505	0.92914236	0.8574342	0.9198365	0.9625935	0.9327086	0.9370868	0.92499685	0.94370884	0.8723783	0.9244525	0.9586734	0.90652955	0.9035965	0.9250642
gevel/noun	0.8904355	0.6331837	0.9187395	0.8480991	0.84188855	0.77257603	0.8300622	0.80003136	0.81610125	0.86311865	0.657522	0.9463934	0.7534106	0.71096957	0.8215128	0.90921974	0.60923076	0.8642534	0.82886565	0.72235924	0.9008156	0.8953408	0.7761581	0.89246255	0.83364534	0.7700518	0.8195823	0.84129965	0.73046166	0.7464987	0.71423197	0.7074643	0.74677485	0.8379545	0.94484115	0.54335356	0.79552984	0.70454717	0.7877974	0.84966695	0.8753817	0.7852607	0.7851423	0.8759557	0.69666886	0.79533917	0.87396634	0.94038296	0.0	0.87736857	0.9014456	0.868432	0.8475285	0.5511371	0.8882893	0.73645353	0.8286555	0.87224436	0.8599783	0.761959	0.723008	0.6566944	0.85479355	0.7368845	0.7727908	0.8433958	0.60673964	0.8541484	0.7839682	0.8359307	0.863309	0.8655816	0.71869534	0.681906	0.8851113	0.8053823	0.8306571	0.8299316	0.86835074	0.75780535	0.86418986	0.955568	0.925581	0.8591438	0.6068615	0.69324136	0.87731695	0.80136144	0.77526295	0.59028924	0.838871	0.6515608	0.9116249	0.6431665	0.7904117	0.68001056	0.7007499	0.8242458	0.82097983	0.8683802	0.7345046	0.74590653	0.7486093	0.8015339	0.44729316	0.90171826	0.9455184	0.88343644	0.85979366	0.8413547	0.71704847	0.79186916	0.7111171	0.8261925	0.781638	0.7910569	0.7708199	0.92436385	0.8161281	0.78541076	0.59487194	0.5467886	0.88015157	0.80275	0.87587637	0.6293625	0.8962893	0.8712243
tovenaar/noun	0.93601453	0.9154249	0.9130208	0.8568258	0.86426824	0.8801406	0.91102713	0.8458704	0.8957586	0.89900875	0.88436675	0.93729675	0.7932561	0.8685497	0.8981337	0.92005855	0.90146977	0.90014017	0.90433395	0.8993936	0.8683649	0.89146435	0.8712163	0.8712851	0.84584033	0.86405414	0.8694401	0.86644614	0.8286026	0.894926	0.9011539	0.8757844	0.84871554	0.90707314	0.94178873	0.8812274	0.83068025	0.9090202	0.86573476	0.8410684	0.77535754	0.73328424	0.82586026	0.90821505	0.90417796	0.84247243	0.87245345	0.9031538	0.87736857	0.0	0.9276707	0.8962237	0.88548625	0.847348	0.8636302	0.8283826	0.8512415	0.85710716	0.867155	0.8814468	0.8550693	0.8681712	0.9032002	0.8537281	0.80614364	0.79342043	0.85123205	0.9415586	0.84531814	0.84091187	0.89184767	0.7833284	0.8341632	0.84988517	0.85568565	0.9121491	0.90022993	0.8775772	0.8743861	0.8509673	0.78818583	0.9356123	0.89043534	0.8839833	0.85491586	0.84708244	0.8986043	0.90455914	0.80362487	0.8007818	0.811247	0.8442849	0.91733724	0.89832383	0.9057049	0.8687281	0.8609064	0.89010584	0.82929224	0.94348717	0.9077745	0.90113354	0.8397409	0.72307277	0.8870654	0.89875	0.932647	0.865667	0.896824	0.8202156	0.8450628	0.9243986	0.92050046	0.85958296	0.86910236	0.81364346	0.87884206	0.9158071	0.8754064	0.8072966	0.8198601	0.8810397	0.892362	0.93568933	0.86691576	0.8125018	0.92037016	0.8520689
haar_kleur/noun	0.9124607	0.9715036	0.9442219	0.93324083	0.90275896	0.9244238	0.8898582	0.9083582	0.88721347	0.85146713	0.9175967	0.91691345	0.8812989	0.9206574	0.8954903	0.93667555	0.89785576	0.92675763	0.90298986	0.944657	0.9029236	0.8923703	0.9516598	0.9164316	0.88653064	0.8623979	0.8882793	0.933555	0.82475996	0.9306694	0.9527341	0.9511791	0.90344584	0.9192283	0.96883553	0.93835217	0.85603476	0.8813467	0.8799397	0.87565994	0.9340866	0.88739574	0.8567374	0.90744495	0.89813507	0.8206598	0.9492068	0.9438174	0.9014456	0.9276707	0.0	0.8965288	0.89437467	0.92738056	0.9143288	0.7563888	0.87676394	0.92876446	0.93469673	0.8710254	0.9021446	0.90207314	0.8470209	0.8577768	0.8621966	0.8777751	0.9076261	0.9286026	0.8666415	0.9016455	0.9290639	0.88934994	0.88325745	0.93142515	0.9194107	0.94249254	0.80063504	0.9255307	0.9370423	0.78828114	0.8427254	0.963133	0.9504245	0.92881656	0.9055518	0.7988118	0.93010247	0.9195385	0.92698324	0.89121926	0.9029674	0.8943307	0.9389777	0.92930055	0.9296055	0.9177512	0.8978045	0.9416908	0.8655453	0.94282156	0.9089599	0.916527	0.92746764	0.8961453	0.9474974	0.9300003	0.9525733	0.9121064	0.8728484	0.86312306	0.89844316	0.91118246	0.9486371	0.89284533	0.9145428	0.8348793	0.91930723	0.94766283	0.87627	0.8103805	0.9078466	0.9318436	0.88924724	0.91276276	0.8414082	0.8594984	0.9446169	0.9327452
krijt_streep/noun	0.9285948	0.93918765	0.94190973	0.924015	0.87467086	0.8918989	0.82516325	0.8950291	0.6771488	0.7749268	0.9061374	0.9484618	0.73413646	0.86153543	0.9099355	0.8787866	0.8422276	0.923733	0.8454103	0.8999111	0.89983344	0.8794629	0.86594725	0.90244424	0.733052	0.7342751	0.85866565	0.9181508	0.7733443	0.88982815	0.92352766	0.9450729	0.873607	0.8561725	0.95240724	0.88420105	0.7343353	0.8255254	0.89887834	0.882872	0.93135804	0.8749914	0.7183705	0.78605855	0.8752836	0.7509205	0.92759573	0.94525087	0.868432	0.8962237	0.8965288	0.0	0.88785535	0.8731686	0.8708225	0.7429933	0.85220623	0.92554194	0.882928	0.714694	0.8854627	0.8134917	0.83927506	0.67111695	0.8357433	0.86075765	0.86366713	0.92556477	0.67701447	0.9153963	0.8988274	0.7668528	0.7977481	0.8935974	0.89435303	0.9285045	0.81410277	0.90951973	0.91361725	0.7501682	0.8704869	0.94688094	0.9445808	0.8914639	0.86395454	0.7333758	0.86592185	0.9259947	0.8784912	0.84856427	0.91029674	0.8492273	0.94707406	0.889719	0.89137393	0.8683194	0.8767155	0.93327975	0.88655275	0.9104078	0.87932205	0.8396079	0.8891966	0.9042573	0.89550227	0.9298694	0.9437367	0.92225397	0.74797153	0.8789789	0.8411759	0.9102347	0.938505	0.8514664	0.8960063	0.8471918	0.8969948	0.94542295	0.71750534	0.74263126	0.8133691	0.861436	0.9021045	0.91347957	0.8162774	0.75756764	0.87977463	0.9023283
imago/noun	0.87592614	0.9341229	0.9360999	0.85151255	0.8802199	0.91018844	0.9163057	0.9035168	0.8779246	0.8990009	0.83584785	0.9287484	0.8411739	0.9038948	0.8471736	0.931832	0.87465143	0.81838995	0.8988524	0.89687467	0.89575094	0.87277997	0.9131709	0.9298046	0.86860085	0.8583621	0.8888292	0.87538916	0.8575814	0.885888	0.8989326	0.8341288	0.8192524	0.91776985	0.8674517	0.8957908	0.7940749	0.86633015	0.8583176	0.72926414	0.8718989	0.75033164	0.8549806	0.90848255	0.84242	0.8543388	0.8933491	0.9034424	0.8475285	0.88548625	0.89437467	0.88785535	0.0	0.88247484	0.74353135	0.7585634	0.7839331	0.8352697	0.73098934	0.87711	0.8831726	0.87075967	0.8931137	0.86559343	0.7542748	0.8491922	0.8602327	0.9533562	0.81348556	0.8352546	0.88619816	0.8342713	0.8761366	0.8724552	0.89181834	0.89330816	0.8853286	0.81927407	0.8050425	0.8526372	0.82532656	0.91230774	0.853335	0.88014793	0.8710236	0.82857597	0.7750921	0.91125065	0.77160394	0.87258095	0.8360826	0.87905735	0.8379819	0.89233756	0.92053103	0.91984123	0.8783765	0.83321744	0.8361664	0.8921503	0.8955884	0.8995761	0.9022789	0.80015683	0.91825336	0.9239021	0.9060848	0.7923506	0.898174	0.76953113	0.87523854	0.8802393	0.8858216	0.72430575	0.8177717	0.8086406	0.8823433	0.8860181	0.8861831	0.8359504	0.85317004	0.859585	0.8162099	0.9322273	0.8866823	0.8370016	0.89074993	0.9201779
steen/noun	0.8627538	0.73574924	0.9171467	0.866094	0.81777614	0.7008492	0.77811986	0.79479	0.8425599	0.865814	0.6564028	0.94109213	0.7607093	0.5844337	0.83349496	0.90271014	0.6268673	0.8836792	0.77204406	0.61970365	0.8802956	0.892598	0.82038796	0.89803565	0.7944975	0.75411797	0.7271346	0.77451456	0.75276387	0.67887175	0.62261796	0.7925954	0.6668452	0.73792344	0.9281067	0.57128745	0.8554352	0.65983844	0.7151845	0.8741179	0.814688	0.80165154	0.7626616	0.8864472	0.68011326	0.8101833	0.82800895	0.9501752	0.5511371	0.847348	0.92738056	0.8731686	0.88247484	0.0	0.9008314	0.794978	0.8461311	0.85670805	0.8859843	0.7500686	0.6087186	0.56468064	0.89555067	0.7015362	0.7787111	0.8048991	0.5228377	0.8690131	0.75223297	0.8791364	0.7589203	0.87301165	0.63467467	0.6940827	0.8857293	0.8633888	0.82424307	0.7932919	0.8951907	0.7203269	0.8171069	0.9532601	0.9274522	0.78354514	0.6005982	0.7549339	0.84530175	0.79561746	0.8093077	0.6318381	0.8022431	0.59683466	0.88694227	0.6865566	0.79583806	0.7275088	0.74381137	0.8293415	0.7818047	0.91068244	0.6459192	0.69295263	0.7294143	0.7603179	0.6010119	0.8758829	0.9566658	0.8702632	0.84516823	0.84735334	0.6881465	0.8487049	0.8148688	0.8412026	0.78927636	0.8181582	0.7811291	0.9414704	0.8334329	0.7756279	0.6035127	0.45575023	0.8821695	0.8230866	0.873302	0.65224487	0.89392334	0.86947
erg/adj	0.90028226	0.94952166	0.92000717	0.8959683	0.89116514	0.92306966	0.9203853	0.8532057	0.8858921	0.89952147	0.85166425	0.9397751	0.87364984	0.8814857	0.8128774	0.9033246	0.8791464	0.8938681	0.8669524	0.8926231	0.87785375	0.83925986	0.8818027	0.9104082	0.8479289	0.8541545	0.87425566	0.8721427	0.8518121	0.87152976	0.88553065	0.9052163	0.81192505	0.95334756	0.9024403	0.88581765	0.82281315	0.86682874	0.86834943	0.4295612	0.86914974	0.7312852	0.8766619	0.91908765	0.8477305	0.8617947	0.8606678	0.9151361	0.8882893	0.8636302	0.9143288	0.8708225	0.74353135	0.9008314	0.0	0.7817786	0.7806683	0.8419404	0.42632192	0.91232437	0.8857339	0.847875	0.8898853	0.86984205	0.75365627	0.8364245	0.84244287	0.96595836	0.83126366	0.78369445	0.8941725	0.83343035	0.80853534	0.90053976	0.8704654	0.89328843	0.8786731	0.8609482	0.8368475	0.8529178	0.81106436	0.9214535	0.90164465	0.8659599	0.87136376	0.79451704	0.49046987	0.9002745	0.52659786	0.8565512	0.81226903	0.9074346	0.87266535	0.8968827	0.9116478	0.9069732	0.87365025	0.8593367	0.834398	0.86516225	0.87915164	0.9052259	0.8939247	0.8222606	0.9188348	0.8953677	0.87064993	0.846327	0.886606	0.6436254	0.83485955	0.9105095	0.91683203	0.45912284	0.8631918	0.81707394	0.8283523	0.8048962	0.86083215	0.8456642	0.86072683	0.8676827	0.78509223	0.917609	0.84255457	0.83118206	0.9010936	0.89476144
kapsel/noun	0.8774418	0.8848895	0.90546954	0.8542457	0.8534426	0.79352736	0.81341064	0.83789515	0.68014765	0.67225707	0.8142518	0.93449116	0.66140485	0.7978531	0.79738295	0.8466338	0.82415456	0.88061255	0.81792617	0.81210345	0.8424758	0.79520917	0.8226431	0.85297537	0.66297233	0.66334176	0.8063966	0.8428226	0.62090635	0.8416586	0.85231906	0.88796175	0.77022594	0.8091984	0.94186825	0.7864725	0.6240754	0.81180006	0.73361355	0.73120785	0.82565427	0.72493017	0.60649097	0.8018323	0.804106	0.5712227	0.86599725	0.93135726	0.73645353	0.8283826	0.7563888	0.7429933	0.7585634	0.794978	0.7817786	0.0	0.81509644	0.8354269	0.8178127	0.6961584	0.7914251	0.7391237	0.83963203	0.6126658	0.769481	0.7627911	0.76108503	0.926684	0.630489	0.82334596	0.84069514	0.73369133	0.7020705	0.8188087	0.8720726	0.8864728	0.65285313	0.8409242	0.88644505	0.5096912	0.72002	0.95085156	0.91087973	0.8541613	0.78873974	0.6898279	0.7964133	0.859023	0.74085224	0.72891074	0.8037569	0.7494309	0.91256875	0.8303299	0.8954903	0.81434745	0.8081511	0.90108943	0.77968085	0.89826727	0.8391918	0.78952056	0.80839586	0.75797796	0.8200023	0.888814	0.915693	0.87057585	0.69184583	0.7788576	0.7951779	0.9108881	0.88051534	0.7212199	0.7815466	0.7867565	0.8258023	0.89284015	0.6431651	0.5721346	0.7430825	0.7868884	0.85231525	0.87830436	0.6556113	0.656903	0.9051491	0.8729923
overweeg/adj	0.9102998	0.9269021	0.8096672	0.8430702	0.84729314	0.89270777	0.8806277	0.743927	0.85926116	0.88773453	0.76531196	0.9576707	0.76138747	0.83145005	0.9033623	0.8840879	0.82697177	0.7602305	0.86485535	0.8437202	0.90180314	0.9007361	0.84726906	0.9066321	0.83627814	0.8497356	0.85740435	0.872899	0.8200534	0.7664187	0.8429754	0.73896515	0.7530292	0.8963239	0.84047854	0.82625747	0.81262743	0.851486	0.8846996	0.8404198	0.8624429	0.7608126	0.81485486	0.86172366	0.8411812	0.8126311	0.87605315	0.8950979	0.8286555	0.8512415	0.87676394	0.85220623	0.7839331	0.8461311	0.7806683	0.81509644	0.0	0.8626783	0.6957499	0.8380619	0.85173476	0.8166883	0.7908908	0.8236884	0.5503886	0.8218968	0.7965007	0.9314822	0.8073461	0.8601835	0.85443753	0.8176859	0.78269374	0.7599572	0.87170756	0.7634819	0.85854137	0.74655974	0.8399168	0.8233008	0.88402426	0.9051291	0.8376407	0.84586895	0.8193747	0.7196828	0.8059915	0.895677	0.77164793	0.7978648	0.8536688	0.8478453	0.82434285	0.8390702	0.8683897	0.8577076	0.79428	0.72395307	0.865376	0.8798679	0.8489718	0.8739263	0.7904628	0.8322501	0.8650518	0.85197574	0.9099146	0.85192156	0.83422494	0.7376493	0.67993575	0.7970296	0.8947692	0.7422967	0.80824167	0.67790544	0.7719407	0.87434787	0.84247404	0.79722106	0.80071235	0.8193647	0.812467	0.8233853	0.8686239	0.7738281	0.90750456	0.89984846
zoveelste/num	0.92994356	0.8864244	0.8537038	0.808638	0.88838464	0.8764415	0.9124085	0.9009055	0.9264914	0.914236	0.8604049	0.93965113	0.88586473	0.891852	0.8970839	0.82595795	0.92175996	0.89429325	0.8877716	0.86554813	0.8839533	0.8847868	0.8981554	0.91119576	0.8799516	0.85654545	0.86523503	0.8606122	0.84908634	0.87519944	0.8935685	0.89394355	0.82178587	0.87518424	0.90123624	0.8668337	0.88167506	0.8853357	0.8491902	0.84108806	0.8441182	0.8201425	0.8204523	0.9405732	0.8936216	0.8634981	0.89414734	0.93345803	0.87224436	0.85710716	0.92876446	0.92554194	0.8352697	0.85670805	0.8419404	0.8354269	0.8626783	0.0	0.8079063	0.8894453	0.8830686	0.8617509	0.9215156	0.8474375	0.76956236	0.82440895	0.8762691	0.9031336	0.8574685	0.8303953	0.88091755	0.8306691	0.85369235	0.8631752	0.8761647	0.8901494	0.90017456	0.75668824	0.80472964	0.8645744	0.82773525	0.9001886	0.8613041	0.88390964	0.8820667	0.87669826	0.8440329	0.86085474	0.73310375	0.82859385	0.8643678	0.82223356	0.8865645	0.86012524	0.9029687	0.89405435	0.87617654	0.8932733	0.84192216	0.8926941	0.9110482	0.8676231	0.8616453	0.8152767	0.86203	0.80151904	0.8219205	0.77884763	0.8884957	0.728636	0.84953105	0.9071298	0.93247116	0.82863456	0.85098046	0.8069458	0.8124244	0.834144	0.8907324	0.84003687	0.8453922	0.8657981	0.86208594	0.91577536	0.9161573	0.84496903	0.8989241	0.88329774
uiterst/adj	0.88588196	0.95104045	0.90284914	0.8713616	0.87979525	0.90895987	0.92167306	0.8299419	0.8786929	0.9186944	0.8032415	0.9553267	0.84215975	0.8668457	0.8590365	0.84596217	0.865005	0.8611999	0.8802395	0.89478195	0.9025388	0.9118192	0.84584296	0.9280286	0.8819195	0.8842632	0.8475747	0.87666786	0.8604889	0.85344505	0.8850585	0.86474276	0.792	0.92750746	0.86682314	0.88934684	0.85063434	0.87035906	0.8767172	0.5984546	0.86984986	0.67479	0.85933626	0.9120238	0.82052827	0.8707856	0.8691097	0.888838	0.8599783	0.867155	0.93469673	0.882928	0.73098934	0.8859843	0.42632192	0.8178127	0.6957499	0.8079063	0.0	0.89871264	0.863709	0.8319914	0.8575336	0.88039804	0.6717382	0.8489693	0.80877775	0.9712821	0.8376502	0.7539507	0.91050726	0.7929924	0.8005841	0.80313176	0.8919535	0.87342393	0.88064015	0.81794685	0.79779434	0.86439186	0.8799944	0.91831195	0.8497382	0.8747433	0.8611685	0.7724912	0.6243864	0.918156	0.5239104	0.7953404	0.7656489	0.8672377	0.82647777	0.9057137	0.91599625	0.8693921	0.8400732	0.7829397	0.8153319	0.88196343	0.89156437	0.8942541	0.8719403	0.7787272	0.9117386	0.9086522	0.89588046	0.8168189	0.904372	0.6675882	0.80277705	0.8530972	0.8947159	0.59691	0.83474463	0.76165164	0.82210475	0.81146413	0.8761058	0.8397829	0.8341763	0.8559712	0.81645036	0.9103485	0.85674584	0.7994427	0.896942	0.9021601
vest/noun	0.89613205	0.80460733	0.9233937	0.88746	0.83425605	0.7702193	0.8161881	0.8500987	0.6480435	0.76829094	0.8365185	0.950565	0.6657052	0.80342627	0.8636546	0.82651263	0.83973277	0.8856261	0.8504198	0.8039011	0.86862856	0.84514564	0.8913676	0.88756907	0.6236564	0.5943891	0.76522505	0.84213066	0.73122954	0.79103816	0.8162612	0.8499105	0.7691996	0.6717458	0.9377705	0.7671872	0.6784943	0.8280345	0.7639827	0.8930527	0.8503201	0.84742385	0.60921556	0.75030345	0.7979571	0.6256734	0.8746032	0.93371856	0.761959	0.8814468	0.8710254	0.714694	0.87711	0.7500686	0.91232437	0.6961584	0.8380619	0.8894453	0.89871264	0.0	0.80189216	0.7021041	0.85894656	0.4483354	0.80437714	0.7189625	0.7712671	0.8180873	0.56842417	0.91401964	0.8285076	0.7835979	0.7256125	0.8534645	0.88895684	0.8846482	0.78282785	0.8609821	0.916387	0.62984157	0.7778361	0.95247954	0.89250046	0.8556682	0.81791985	0.7379134	0.87187696	0.78977686	0.84026206	0.7559479	0.8405713	0.68225825	0.89138085	0.7600692	0.83028215	0.820684	0.7776992	0.85643864	0.8155619	0.90448	0.83323336	0.6960411	0.83784425	0.8353	0.74969375	0.8716392	0.9422293	0.9081613	0.623136	0.83791053	0.79111546	0.8117285	0.8660943	0.8473067	0.8629976	0.83922803	0.8543535	0.9416584	0.61916053	0.65794706	0.7189226	0.77820385	0.8805638	0.87659055	0.7594554	0.68247986	0.9096729	0.8867708
schelp/noun	0.87423086	0.8220554	0.9057828	0.87648463	0.82874084	0.7821473	0.81218505	0.82995236	0.8469227	0.85562015	0.7558964	0.94056517	0.8019498	0.66264224	0.817554	0.90901554	0.74359953	0.8938588	0.7734321	0.65138793	0.86938584	0.88581395	0.81970096	0.84905946	0.7904128	0.73634183	0.7155813	0.7695187	0.7157023	0.7455449	0.64238286	0.8647975	0.6870906	0.74598056	0.94271535	0.6912577	0.8233644	0.76257426	0.72982836	0.83852196	0.8047795	0.8037253	0.7446822	0.8781788	0.76330495	0.77591234	0.80138564	0.9171908	0.723008	0.8550693	0.9021446	0.8854627	0.8831726	0.6087186	0.8857339	0.7914251	0.85173476	0.8830686	0.863709	0.80189216	0.0	0.61875594	0.8391558	0.71660984	0.7852207	0.8553028	0.6025731	0.91966915	0.73485786	0.8379556	0.70343703	0.8720427	0.63222206	0.7613611	0.8842022	0.901673	0.8276489	0.80443156	0.86581683	0.7075894	0.8233684	0.92998654	0.93305594	0.68404233	0.71215594	0.71992695	0.85849655	0.8653083	0.8417984	0.6721051	0.81164885	0.6014056	0.9001004	0.8077729	0.8526546	0.750466	0.7860543	0.85338604	0.78012985	0.9051829	0.77423155	0.728773	0.7762202	0.7517688	0.71251446	0.86209726	0.94397366	0.87315303	0.8197307	0.81620616	0.7238722	0.8784611	0.86958754	0.8192466	0.7619963	0.81850636	0.8283771	0.941613	0.81332505	0.76772183	0.65135795	0.6568724	0.85417956	0.8421185	0.86922497	0.69614446	0.89550924	0.88013405
