	hersencellen/noun	deur/noun	morgen/adv	inmiddels/adv	waas/noun	hoofd/noun	vilt/noun	nevel/noun	pantalon/noun	kuif/noun	blok/noun	Flandria/noun	gewaad/noun	klei/noun	alles/noun	kort/adj	natuur_steen/noun	bastion/noun	brij/noun	bak/noun	muis_DIM/noun	lul/noun	omlijsting/noun	poes_DIM/noun	regenjas/noun	sok/noun	poeder/noun	gans/noun	krul/noun	lucht/noun	water/noun	stad/noun	massa/noun	zak/noun	druk/noun	vloer/noun	outfit/noun	klinker/noun	tand/noun	zo/adv	wolf/noun	figuur/noun	hoed/noun	kimono/noun	aluminium/noun	pruik/noun	zeehond/noun	schemer_zone/noun	gevel/noun	tovenaar/noun	haar_kleur/noun	krijt_streep/noun	imago/noun	steen/noun	erg/adj	kapsel/noun	overweeg/adj	zoveelste/num	uiterst/adj	vest/noun	schelp/noun	plastic/noun	schakering/noun	jas/noun	veelal/adv	man/noun	hout/noun	vlucht_wagen/noun	pak/noun	werkelijkheid/noun	brood/noun	heer/noun	dun/adj	midden/noun	rot/noun	voorstad/noun	lok/noun	golf/noun	bestaan/noun	haar/noun	haar/pron	vooruitblik/noun	ambtenaar/noun	garnaal/noun	marmer/noun	tint/noun	te/adv	brommer/noun	even/adv	doek/noun	robot/noun	doos/noun	handel/noun	straat/noun	rookwolk/noun	kubus/noun	licht/noun	gebied/noun	muis/noun	middenmoot/noun	graniet/noun	vuilniszak/noun	hemel/noun	monster/noun	raam/noun	dag/noun	seizoen/noun	verleden/noun	kous/noun	vaak/adj	wolk/noun	zone/noun	sanitair/noun	wat/adv	blad/noun	achtergrond/noun	mist/noun	start/noun	rok_DIM/noun	baard/noun	tapijt/noun	beton/noun	nauwelijks/adv	wolkendek/noun	baard_DIM/noun	glans/adj	rook_gordijn/noun	panter/noun
bastion/noun	0.9633716	0.947136	0.77179027	0.8510508	0.9194477	0.93756604	0.8536607	0.84933996	0.93770283	0.8917071	0.86082727	0.9871968	0.78776896	0.5747851	0.9095004	0.9365453	0.8623173	0.0	0.6532618	0.94475114	1.0	0.8829877	0.9222164	0.9433518	0.93990165	0.8873618	0.90620404	0.8555202	0.86128634	0.88524556	0.7680016	0.77342004	0.7449349	0.8780935	1.0	0.7799098	0.97914773	0.90085423	0.6794096	0.83369803	0.7239431	0.8043755	0.8703282	0.9086794	0.69903797	0.9695623	0.8131705	0.66649175	0.8801087	0.98171204	1.0	1.0	0.78678644	0.677127	0.77613425	0.8690039	0.74806696	0.78722537	0.7597773	0.9706048	0.60863745	0.8012797	0.7652502	0.91606843	0.78146935	0.9388313	0.683544	1.0	0.9476229	0.70745635	0.7464987	0.9079821	0.81463414	0.71085936	0.86952364	0.7152647	0.9428376	0.84989923	0.8444586	0.8829884	0.9344134	0.85602033	0.80236566	0.7038617	0.79866767	0.74365556	0.84014815	0.97458905	0.88100696	0.67936647	0.95309657	0.86334395	0.64377445	0.93454653	0.94725627	0.9366639	0.85131866	0.5224694	0.95189375	0.8570444	0.83606756	0.96121347	0.8403505	0.88655305	0.8530909	0.89877236	1.0	0.9107625	0.9377069	0.8906456	0.77569556	0.85817456	0.92282027	0.76135004	0.6240687	0.8165313	0.7945397	1.0	0.8943709	0.84621096	0.7806497	0.69278955	0.92477566	0.72271955	0.8900467	0.6532761	0.9547244	0.81074494
brij/noun	0.9523285	0.8318501	0.6751796	0.94071007	0.7933335	0.7078159	0.6870469	0.6981402	0.8593425	0.81892216	0.7089033	1.0	0.9282732	0.45357645	0.9166016	0.96665585	0.7099571	0.6532618	0.0	0.660342	0.9134531	0.73139083	0.7900303	0.95836526	0.8287245	0.7995174	0.62386405	0.78086084	0.7964345	0.6437284	0.47916824	0.81439304	0.46572655	0.70957303	0.6314696	0.6686475	0.9065346	0.70404726	0.8376303	0.8684432	0.8903941	0.6953124	0.8227221	0.8085324	0.69421864	0.8768821	0.7566205	0.9914716	0.799534	0.9776899	1.0	0.88335085	0.95700353	0.49498433	0.7845067	0.83980983	0.6483837	1.0	0.7825174	0.87367177	0.6323431	0.58383346	0.9148313	0.8208364	0.8095098	0.8534291	0.6318742	0.9633515	0.75395817	0.8404135	0.58351636	0.8019062	0.6425946	0.7854678	0.86504793	0.82819235	0.90111387	0.83780277	0.95856094	0.8370037	0.8997465	0.9722002	0.7414155	0.79375595	0.61626476	0.6253373	0.7607343	0.8923708	0.8170807	0.6512865	0.9748688	0.8221265	0.69526553	0.7597099	0.8701929	0.90792555	0.7646008	0.71720445	0.9390499	0.9963634	0.7231858	0.78322554	0.7756327	0.9285519	0.7997345	0.7418544	0.99699557	0.9039217	0.8872973	0.8478173	0.6098441	0.93042684	0.83546185	0.7721578	0.7757909	0.698019	0.749552	0.9900265	0.8078618	0.8137285	0.7127743	0.6344647	0.788048	0.6298108	0.83880866	0.7003724	0.9967064	0.97739416
bak/noun	0.89072746	0.73907256	0.9444948	0.8631613	0.7855845	0.74942994	0.74903417	0.91210806	0.89383507	0.93482006	0.6249938	0.949884	0.91818815	0.6316019	0.8201222	0.98607254	0.657411	0.94475114	0.660342	0.0	0.71990836	0.91136235	0.80084175	0.8744717	0.8281609	0.65681183	0.71392167	0.82462287	0.8657788	0.5091973	0.37543106	0.91417474	0.60875684	0.56071186	0.78455734	0.6524943	0.9375347	0.69232374	0.84885675	0.9753757	0.91795903	0.7112811	0.80691785	0.8779336	0.649938	0.9013322	0.7798738	0.9902187	0.68920934	0.93566245	1.0	0.9377466	0.8544131	0.5353726	0.94833374	0.95821565	0.8094566	0.8497484	0.9865979	0.79902315	0.61394656	0.50682414	0.7564335	0.84016	0.7984744	0.925825	0.59679174	0.8271061	0.7403451	0.88322693	0.44704932	0.91877395	0.7521933	0.69652283	0.8910135	0.98621434	0.9838574	0.83170867	0.9049706	0.9399061	0.9514252	0.96473175	0.9586241	0.6640568	0.71393824	0.7969271	0.88590956	0.8344191	0.78369826	0.8368334	0.65608126	0.42176116	0.9006882	0.7166332	0.6992086	0.56935626	0.6316212	0.92087126	0.74269265	0.9747182	0.72656375	0.58511853	0.5357064	0.74664354	0.6807885	0.7977103	0.9511236	0.9813571	0.97104555	0.9463286	0.68424046	0.9562338	0.70263815	0.92012316	0.9278785	0.8996424	0.9203388	0.96286	0.8837309	0.91698563	0.7225951	0.55976534	0.6372222	0.82399404	0.9479908	0.69272745	0.99495554	0.86366683
muis_DIM/noun	0.7936934	0.91914195	0.9280968	0.9660252	0.9490654	0.96991646	0.9899985	0.8350172	0.99340004	0.9622201	0.86587274	0.9573997	0.8146229	0.85881376	0.9515056	0.9620218	0.93895066	1.0	0.9134531	0.71990836	0.0	1.0	0.97034436	0.7433424	0.9875932	0.719154	0.5487281	0.8109795	0.94273627	0.74445236	0.66971624	0.98070514	0.7947513	0.68438184	0.86252457	0.8551846	0.98622006	0.9393194	0.863793	0.9372361	0.9485178	0.8591386	0.81669307	0.9126524	0.8482945	0.8345909	0.94613314	0.9312937	0.94689995	0.5254754	0.9751172	0.99169457	0.99838966	0.8710459	0.9206097	0.9922348	0.9537721	0.87405753	0.9585048	0.9414648	0.9188747	0.88391936	1.0	0.87300617	0.81877035	0.9275938	0.93566525	0.88904154	0.8563599	0.9662827	0.74042034	0.8894195	0.83732927	0.91216755	0.9668627	1.0	0.9735754	0.8502572	0.91192955	0.8774476	0.9884201	0.9701165	1.0	0.90141875	0.86914194	0.8209843	0.9493838	0.886443	0.88603395	0.81661236	0.9602914	0.62220466	0.8883517	0.9155999	0.872206	0.9019925	0.79837495	0.98246354	0.7010294	0.9532231	0.9343703	0.8465107	0.9066991	0.57706064	0.9220158	0.8872642	1.0	0.97300994	1.0	0.9334614	0.7907327	0.98787385	0.89850223	0.8835708	0.8194161	0.8442247	0.9806994	0.9926835	0.93615335	0.8453401	0.84807944	0.9414457	0.9244077	0.9448558	0.9933669	0.83400893	0.98560905	0.9847072
lul/noun	0.9326186	0.8587026	0.92436594	0.84237826	0.76371163	0.78857696	0.90415597	0.88508666	0.76524156	0.6075741	0.9870334	1.0	0.8321296	0.8594243	0.9449581	0.862435	1.0	0.8829877	0.73139083	0.91136235	1.0	0.0	0.8707428	0.9924853	0.6636745	0.73197806	0.77511346	0.91897607	0.77789605	0.9181067	0.90267175	1.0	0.8877607	0.807183	0.77477825	0.8706777	0.86868393	0.8918461	0.88679993	0.86376345	0.8570629	0.90236723	0.8338423	0.67918706	0.84558064	0.8101922	0.89037573	1.0	0.92406255	0.95544827	0.9015113	0.6796155	0.9741213	0.9027408	0.7181873	0.79544663	0.9486831	0.98297983	0.7353449	0.74153376	0.9412369	0.7753448	0.8830526	0.729768	0.90795505	0.80059767	0.9001664	1.0	0.7440537	0.9256313	0.75967216	0.8208006	0.79632425	0.888768	0.95118654	1.0	0.76320726	0.9776768	0.6832273	0.777252	0.77629244	1.0	0.9157436	0.88642955	0.92538214	0.8610003	0.7988289	0.8255604	0.876249	0.8453002	0.9992864	0.8486852	0.7669327	0.88886905	0.9398408	0.96436197	0.90038973	0.88557	0.9529574	0.54538953	0.91836125	0.7941564	0.99664795	0.8834533	0.93104494	1.0	0.54785824	0.9895016	0.8027241	0.9524714	0.8796587	1.0	0.9407519	0.70300424	0.89260465	0.976024	0.9039768	0.7576384	0.7481717	0.7676507	0.9215395	0.92899084	0.91767037	0.8046053	0.64529514	0.78920555	0.994611	1.0
omlijsting/noun	1.0	0.43917596	0.90012217	0.965775	0.8671843	0.750071	0.9342485	0.92240644	1.0	0.91359913	0.79252225	0.68529063	0.87764925	0.7265197	0.99361074	0.91878486	0.77507186	0.9222164	0.7900303	0.80084175	0.97034436	0.8707428	0.0	0.92863137	0.91476256	0.9096216	0.7664236	0.85794115	0.85354877	0.80105644	0.833249	0.94760895	0.7609251	0.88151544	0.91826344	0.57863915	0.9431781	0.81413394	0.92119884	0.9695871	0.9847592	0.8598946	0.93952596	1.0	0.569763	0.88750607	0.86370313	0.9266793	0.46274716	0.91551095	0.935347	0.63902044	0.9761886	0.64528286	0.982174	0.9453674	0.8928157	0.9677852	0.9296116	0.96636665	0.66799486	0.6384211	0.60532904	0.8947964	0.7751156	0.9393375	0.563674	0.8291587	0.9420866	0.8747314	0.92236876	0.9571864	0.7158078	0.71018827	0.8792926	0.9437748	0.9217288	0.88390934	0.84420025	0.929478	0.91795146	1.0	1.0	0.9811487	0.6100445	0.74785906	0.99023056	0.8453107	0.82434696	0.72203153	0.89187545	0.7851401	0.8272208	0.7233569	0.8321198	0.6122202	0.67015874	0.98073626	0.9510197	0.96124655	0.65034044	0.84106755	0.9061265	0.9577167	0.41463935	0.98312986	0.9503348	0.96000934	0.8994494	0.9075463	0.8241736	1.0	0.7065273	0.90915525	0.7976599	0.88903993	0.96284527	0.9741106	0.8809742	0.9193337	0.77205175	0.55926275	0.9741173	0.8667411	0.89997166	0.6101259	0.75876355	0.8705394
poes_DIM/noun	0.7292875	0.8366908	0.95016706	0.8438435	0.97693807	0.9288522	0.96930546	0.8805469	0.98009986	0.9514341	0.9384103	0.9810582	0.97852594	0.990396	0.9206385	0.99336475	0.9531305	0.9433518	0.95836526	0.8744717	0.7433424	0.9924853	0.92863137	0.0	0.96255076	0.74035466	0.89353156	0.5066153	0.9631996	0.9055455	0.7928782	0.94566095	0.66477513	0.8038451	0.885929	0.8579587	0.9963769	0.9454483	0.96997166	0.9351611	0.82282794	0.94249594	0.9134276	0.87646705	0.9362879	0.9467657	0.59898674	0.99909425	0.8334327	0.9915425	0.99498665	0.96410555	0.86715806	0.9267945	0.98112464	0.9759354	0.89026946	0.76785827	0.9887249	0.9149003	0.9454397	0.92914337	0.93205845	0.9122963	0.9254441	0.9225373	0.9335431	0.9612544	0.93475115	0.98196286	0.8479932	0.9949009	0.9035804	0.8152915	0.9743854	0.96387875	0.9825293	0.90160453	0.9140808	0.9415975	0.91678196	0.80785894	0.98588896	0.7850133	0.9859781	0.9896171	0.90430945	0.79953504	0.9844784	0.92916465	0.96915317	0.69783336	0.8231853	0.9377706	0.9986769	0.92185533	0.9672165	0.7518014	0.6018764	1.0	0.93025255	0.7831435	0.9865517	0.7971403	0.78456783	0.90017223	1.0	0.9371044	0.9841767	0.86980546	0.97982305	0.93573874	0.888255	0.97632694	0.8985646	0.8860231	0.9872869	1.0	0.90735656	0.98229146	0.82264113	0.9337363	0.91660345	0.99049616	0.96774864	0.9169234	0.95815206	0.9707866
regenjas/noun	0.9436139	0.81081957	0.99377626	0.9119702	0.8297864	0.55692244	0.5268038	0.922431	0.33892977	0.6744234	0.9887259	0.9726147	0.678497	0.7662978	0.95046467	0.64151096	0.93928	0.93990165	0.8287245	0.8281609	0.9875932	0.6636745	0.91476256	0.96255076	0.0	0.47575915	0.7815026	0.94609565	0.47859663	0.848126	0.85663134	0.94649804	0.8480042	0.57556784	0.95226794	0.8952409	0.4682275	0.8762092	0.8174356	0.8577754	0.9894329	0.7863024	0.36278194	0.56106454	0.8921675	0.3942626	0.894102	0.92748857	0.9112232	0.7129127	0.5887851	0.62814033	0.91020185	0.81420463	0.73914653	0.3963312	0.8028947	0.7891437	0.8025222	0.41090715	0.7901596	0.6616422	0.9307718	0.27307528	0.7641861	0.4485283	0.87913567	0.77118874	0.24410021	0.9180653	0.81214154	0.450126	0.68617314	0.7102473	0.97278976	0.9880046	0.54628825	0.8256507	0.93527627	0.46070862	0.49591005	0.94645244	0.9485394	0.9317563	0.90314996	0.7317902	0.76642793	0.70914507	0.7985358	0.8141721	0.8630303	0.6882072	0.820548	0.6795617	0.9569685	0.8390094	0.91030765	0.93513685	0.81919134	0.9972673	0.86574817	0.6695454	0.9246603	0.87641	0.85716033	0.89292586	0.9487445	0.89694786	0.4500016	0.783569	0.79405516	0.93836546	0.85446584	0.6460041	0.9432366	0.80684364	0.92154354	0.99404323	0.38729548	0.44142628	0.84005606	0.93317026	0.893116	0.8799088	0.4028455	0.70397437	0.90140164	0.9509119
sok/noun	0.8843854	0.89007074	0.986541	0.898622	0.8676583	0.5174594	0.5134471	0.87199885	0.53712726	0.66538274	0.79435724	0.96563727	0.649916	0.67775404	0.90941113	0.6730841	0.87609434	0.8873618	0.7995174	0.65681183	0.719154	0.73197806	0.9096216	0.74035466	0.47575915	0.0	0.5681278	0.8855896	0.5656435	0.7017189	0.6249658	0.94061005	0.67100084	0.3763693	0.9009596	0.7206991	0.3834908	0.796216	0.71839476	0.875534	0.93003094	0.7002144	0.34099776	0.6505694	0.8187996	0.43574816	0.73911023	1.0	0.83618724	0.6867649	0.7104542	0.7988669	0.81461954	0.7551863	0.82055783	0.47979325	0.87527317	0.7889719	0.86544347	0.33681685	0.70891976	0.68756855	0.85260344	0.3010493	0.7620998	0.31156874	0.8253933	0.76146406	0.29847187	0.89953756	0.65164924	0.45309556	0.5615097	0.76193786	0.96521556	0.99889934	0.6154997	0.76519597	0.9331927	0.45802164	0.4251141	0.93280923	0.92543966	0.7575211	0.8265399	0.71582866	0.74068046	0.72683406	0.8141401	0.82671905	0.79516697	0.5521326	0.7051631	0.7039261	0.96304667	0.86985856	0.9138225	0.8753311	0.7005172	1.0	0.839133	0.60603726	0.77670735	0.6162461	0.8110328	0.803017	0.97846913	0.983638	0.47704703	0.9362544	0.7700652	0.95593226	0.9297548	0.64093316	0.86469704	0.94276655	0.9030232	0.99980193	0.4042555	0.46068877	0.8751356	0.796258	0.7327577	0.88204426	0.58809197	0.65374917	0.9910705	0.9963562
poeder/noun	0.9584981	0.87173456	0.8110714	0.93602955	0.69885063	0.5489998	0.7020295	0.7263295	0.875707	0.683192	0.5906139	1.0	0.6482562	0.49823397	0.90920657	0.84073204	0.7198123	0.90620404	0.62386405	0.71392167	0.5487281	0.77511346	0.7664236	0.89353156	0.7815026	0.5681278	0.0	0.8015778	0.62996995	0.58242893	0.54425216	0.92355025	0.44217378	0.62852573	0.7370411	0.62872064	0.7414125	0.8179754	0.750838	0.8883944	0.91626364	0.7192848	0.6597591	0.7735445	0.5979535	0.6002536	0.8073733	1.0	0.75464004	0.6111729	0.7694038	0.73765385	0.96662873	0.57453597	0.8403326	0.778201	0.79650044	0.85607207	0.85404664	0.77200973	0.6851516	0.5976118	0.87849575	0.6724912	0.7306564	0.72486764	0.6042079	0.8883911	0.5618093	0.8307378	0.7614554	0.7906563	0.51989233	0.6891657	0.9730363	0.9849411	0.65881014	0.7030856	0.8581169	0.6628212	0.7050555	0.9342063	0.9406862	0.7866606	0.5565744	0.61297333	0.86133415	0.7415205	0.7797732	0.6979998	0.9048698	0.5669652	0.6967476	0.82346606	0.87710124	0.82054114	0.5776307	0.88264984	0.8961527	0.99736935	0.5434835	0.79636973	0.72001183	0.5356708	0.75410694	0.7991508	0.9983522	0.9746744	0.7987318	0.9088945	0.5390653	0.98546463	0.71833	0.76952076	0.6700332	0.70325315	0.6480446	0.9486695	0.7083253	0.58198214	0.613605	0.6092567	0.84631294	0.7565904	0.877825	0.5301242	0.9090753	0.984641
gans/noun	0.84864044	0.8226387	0.90586036	0.91300035	0.78706205	0.8642783	0.99419343	0.7395934	0.97000515	0.9940301	0.9206005	1.0	0.91333705	0.8391001	0.94030607	1.0	0.901245	0.8555202	0.78086084	0.82462287	0.8109795	0.91897607	0.85794115	0.5066153	0.94609565	0.8855896	0.8015778	0.0	0.86498	0.8669666	0.75827396	0.89272684	0.5518081	0.7808425	0.832224	0.75856876	0.96771115	0.94548595	0.8955531	1.0	0.6329249	0.9012364	0.93320405	0.92243814	0.9208729	0.9408889	0.9075537	0.8303205	0.8670261	0.9122358	1.0	0.99152714	0.99820584	0.77466685	1.0	0.9814908	0.8267929	0.8236104	0.9603616	0.94536346	0.8759704	0.82409537	0.96512717	0.90532804	0.8533711	0.9539991	0.8522148	0.9884431	0.89807653	0.94399863	0.69274735	0.9777192	0.8200389	0.8152127	0.93713254	0.9733825	0.9587949	0.88239634	0.9516782	0.9563448	0.97229147	0.99820817	0.9417691	0.89255935	0.83765006	0.842267	0.96129394	0.78838265	0.8421043	0.85005033	0.9723705	0.70562124	0.91404766	0.83216393	0.8905498	0.9196806	0.7812755	0.6854603	0.6552218	0.9051058	0.84072715	0.7995123	0.9255519	0.88455033	0.80170476	0.84832966	0.99913883	0.9828031	0.98319286	0.97328717	0.78738064	0.92751074	0.8725237	0.95320344	0.87419856	0.74223775	0.724903	0.9238156	0.9279771	0.9801733	0.65193105	0.86207867	0.95032406	0.9809825	0.98559093	0.8237495	0.98888177	0.8581824
krul/noun	0.9307314	0.8556774	0.9168182	0.86852586	0.7632346	0.40748078	0.54783785	0.8075086	0.78351206	0.3662371	0.85485435	0.87240785	0.37481105	0.7460536	0.96255094	0.5193306	0.7338927	0.86128634	0.7964345	0.8657788	0.94273627	0.77789605	0.85354877	0.9631996	0.47859663	0.5656435	0.62996995	0.86498	0.0	0.7395508	0.7213174	0.944256	0.69214237	0.81229293	0.96214306	0.7678852	0.47794944	0.8526609	0.5358395	0.8554763	0.96665275	0.6565201	0.41820443	0.55119044	0.8083827	0.28153485	0.8564383	0.9757981	0.7796895	0.66287553	0.4262464	0.7911548	0.97050303	0.76882964	0.76326734	0.26188773	0.7876362	0.7479538	0.8503009	0.6685154	0.6603094	0.71150374	0.8478324	0.40357125	0.8558026	0.43393344	0.7383038	0.8216615	0.47356427	0.88870865	0.7416267	0.5432966	0.46178252	0.59785974	0.86301863	0.98857653	0.24518722	0.5945742	0.89200205	0.22846425	0.2657838	0.91664344	1.0	0.9068538	0.8211413	0.59486115	0.8287458	0.8186965	0.74638945	0.6472702	0.99069405	0.79137605	0.81245595	0.8317189	0.949691	0.80695605	0.7907077	0.921801	0.8950464	0.99918735	0.70488197	0.9014089	0.8065554	0.75782156	0.7976892	0.8198484	1.0	0.96351194	0.49862254	0.8736924	0.7209935	0.983711	0.8407591	0.57567	0.7474915	0.7421801	0.6940383	0.9584622	0.50819457	0.25728518	0.70185745	0.84097046	0.9013045	0.86175054	0.5027621	0.4804175	0.91580015	0.93672675
lucht/noun	0.9275091	0.8014183	0.7043087	0.7113364	0.5570657	0.62934256	0.8293041	0.56115484	0.87789524	0.7893193	0.7629468	0.98277736	0.754497	0.5602497	0.77997816	0.83410645	0.72608525	0.88524556	0.6437284	0.5091973	0.74445236	0.9181067	0.80105644	0.9055455	0.848126	0.7017189	0.58242893	0.8669666	0.7395508	0.0	0.32080323	0.7249639	0.6276479	0.657503	0.8085228	0.65821683	0.84915483	0.7676238	0.8296337	0.9086809	0.96095926	0.63910216	0.72268224	0.86162686	0.6538838	0.77043176	0.72399074	0.8999412	0.62281656	0.71486974	0.9457445	0.9307884	0.95830053	0.59537375	0.7449687	0.81732917	0.7186065	0.8437206	0.8354784	0.83759665	0.669086	0.5613868	0.7906759	0.74392116	0.6765591	0.8433515	0.57774913	0.8465166	0.6896882	0.83507204	0.6046428	0.7995857	0.49328	0.61670935	0.7930268	0.9560164	0.8956582	0.5379975	0.9411245	0.75053847	0.81479	0.99815387	0.99444133	0.7444078	0.7007301	0.6467633	0.84380347	0.90379083	0.5584894	0.6386726	0.70394707	0.6801903	0.73719144	0.7376853	0.57512784	0.5731171	0.3911453	0.70746684	0.8555319	1.0	0.74641067	0.74805397	0.28243	0.7665538	0.5018174	0.69105494	0.9492864	0.9206062	0.8830625	0.7338211	0.39130735	0.71131873	0.8066461	0.7161235	0.7487346	0.5221665	0.58950377	0.967378	0.82920796	0.71692646	0.71529776	0.6234487	0.52249515	0.59171736	0.8242771	0.6301329	0.91400206	0.96782416
water/noun	0.9343908	0.83406985	0.7338252	0.82445145	0.61542165	0.6941253	0.7662577	0.56000316	0.9425374	0.8107084	0.6307697	0.9577563	0.7982372	0.4259802	0.7932999	0.89959013	0.560371	0.7680016	0.47916824	0.37543106	0.66971624	0.90267175	0.833249	0.7928782	0.85663134	0.6249658	0.54425216	0.75827396	0.7213174	0.32080323	0.0	0.83849263	0.36859918	0.55227506	0.72588557	0.53482544	0.94834703	0.6423346	0.76917505	0.93971634	0.8359519	0.7042407	0.8386262	0.9041224	0.5959333	0.79162633	0.54385227	0.9479636	0.6384021	0.78596663	0.9962339	0.9445161	0.8291772	0.41018218	0.78084326	0.8698422	0.64022076	0.8340975	0.8566894	0.9012142	0.5209091	0.5364325	0.8103165	0.8567964	0.6789705	0.8948509	0.55866265	0.82310545	0.72348773	0.8277473	0.40226144	0.8707859	0.45642477	0.63788486	0.8783525	0.9363836	0.8725152	0.55215746	0.9090942	0.8104205	0.86712354	0.9817511	0.98180836	0.5326809	0.54503393	0.60050744	0.8553119	0.8453793	0.74373007	0.6597289	0.8690185	0.56896293	0.6760019	0.7198496	0.75814927	0.7663189	0.49669784	0.7547065	0.8512164	0.99535686	0.6287048	0.71500933	0.4609545	0.6867578	0.60761154	0.60815144	0.9019451	0.9335096	0.93724835	0.81680554	0.38615215	0.79379636	0.78177553	0.7871922	0.71036255	0.74968547	0.7236694	0.9066531	0.88241035	0.7819756	0.64437795	0.5007286	0.5303941	0.6720924	0.89313555	0.60787106	0.85079455	0.82719064
stad/noun	0.9530307	0.9361977	0.738219	0.89076394	0.8849943	0.8930128	0.9788406	0.8571025	0.9908069	0.97165346	0.91994095	0.9072505	0.9719427	0.904474	0.9503834	0.98864704	0.91380376	0.77342004	0.81439304	0.91417474	0.98070514	1.0	0.94760895	0.94566095	0.94649804	0.94061005	0.92355025	0.89272684	0.944256	0.7249639	0.83849263	0.0	0.8416518	0.92442966	0.930893	0.9171689	0.93483746	0.8608547	0.99090976	0.8972852	0.882569	0.94565463	0.972482	0.9761399	0.9452733	0.9700123	0.8559132	0.96400017	0.88248914	0.9680687	1.0	0.97594184	0.5822537	0.8070221	0.8883573	0.9474472	0.53266776	0.963606	0.7888408	0.9777061	0.86608326	0.92708826	0.93869364	0.9562186	0.691559	0.9304707	0.89555424	0.9644906	0.926608	0.7865244	0.9460639	0.9516133	0.8008868	0.80257165	0.9586771	0.41448134	0.9715159	0.90452975	0.88760954	0.9457112	0.972517	0.9819473	0.7195838	0.9117428	0.945403	0.7788109	0.9304397	0.90360236	0.73555076	0.82429594	0.7573768	0.91860545	0.9648926	0.6496072	0.5945094	0.92458045	0.7783221	0.47525948	0.99499804	0.9802536	0.88200974	0.8400985	0.63527805	0.96389467	0.76786566	0.7398267	0.96659255	0.8791318	0.9888076	0.789553	0.6941767	0.46453404	0.90096694	0.8179236	0.8012744	0.62695605	0.69901216	0.9320752	0.9805399	0.9711122	0.87858456	0.8960066	0.8115187	0.7784465	1.0	0.92280567	0.95253193	0.9548969
massa/noun	0.9126979	0.78172374	0.8241956	0.93017304	0.7698482	0.7105419	0.66733193	0.7288686	0.8198762	0.81043744	0.5802095	0.9965131	0.7920666	0.4676175	0.90136784	0.7659806	0.50978947	0.7449349	0.46572655	0.60875684	0.7947513	0.8877607	0.7609251	0.66477513	0.8480042	0.67100084	0.44217378	0.5518081	0.69214237	0.6276479	0.36859918	0.8416518	0.0	0.6640678	0.58689237	0.48925298	0.79292625	0.6504502	0.79374254	0.9135783	0.8783209	0.6847464	0.74296325	0.8708526	0.5522821	0.7385292	0.63520503	0.9682839	0.61353946	0.8856041	0.8938225	0.8712255	0.86836016	0.3939398	0.8537923	0.87617105	0.7725574	0.83505905	0.74616414	0.7832234	0.52603173	0.6511985	0.83911675	0.7614498	0.7906268	0.8197653	0.5181799	0.8984284	0.6985049	0.76275873	0.5810621	0.9055434	0.5452956	0.571607	0.8071688	0.9397963	0.79842275	0.7120062	0.90404224	0.7158427	0.7610993	0.94355375	0.9771552	0.6620618	0.4975208	0.5862887	0.7562349	0.839025	0.77995896	0.62837315	0.93091595	0.6229725	0.73490113	0.67134964	0.91113186	0.869539	0.6658176	0.79146314	0.74616915	0.9916786	0.5452448	0.8091827	0.69535244	0.76640606	0.59453344	0.7857828	0.9891644	0.94810086	0.7844342	0.871752	0.59274966	0.91900575	0.7240126	0.810396	0.6852447	0.74465746	0.7244196	0.88023984	0.6995727	0.702145	0.54560244	0.5302552	0.80437285	0.83157766	0.91907555	0.4963947	0.9702019	0.9164236
zak/noun	0.9197715	0.77839166	0.9597304	0.86915857	0.75882536	0.63406813	0.69370204	0.82533264	0.5370051	0.869385	0.79809535	0.9996698	0.8720536	0.61306065	0.6671215	0.7677715	0.86425924	0.8780935	0.70957303	0.56071186	0.68438184	0.807183	0.88151544	0.8038451	0.57556784	0.3763693	0.62852573	0.7808425	0.81229293	0.657503	0.55227506	0.92442966	0.6640678	0.0	0.8954962	0.67316437	0.5833473	0.89112246	0.8605395	0.9904472	0.92705274	0.7482905	0.45061356	0.66044545	0.66564703	0.5974425	0.93111455	1.0	0.8422804	0.8143668	0.9257502	0.7906691	0.9090219	0.5854064	0.9879415	0.68376195	0.9337105	0.80233794	0.9214667	0.4407661	0.6886742	0.48582786	0.93398845	0.38957268	0.7569816	0.56196713	0.66666794	0.80318296	0.34714133	0.92352384	0.5030855	0.6210102	0.58860356	0.7991729	0.89572144	0.99146205	0.84153354	0.843411	0.98291	0.6753597	0.7160879	0.99881667	0.86225295	0.7024727	0.73725355	0.6697528	0.79650384	0.6663027	0.8537169	0.7154912	0.8209302	0.27204806	0.7891067	0.5573534	0.99173933	0.7561389	0.8577472	0.94710124	0.71605456	0.99848795	0.8491797	0.26145428	0.8047545	0.7058743	0.65074754	0.8740885	0.974654	0.96650994	0.6011168	0.8862701	0.74300903	0.9523609	0.8345173	0.8686458	0.83273005	0.9121063	0.9204517	0.9971122	0.6662278	0.67532086	0.746565	0.691332	0.72839963	0.96466964	0.79311097	0.6018033	0.9918524	0.90760523
