	ketting/noun	immers/adv	langzaam/adj	deur/noun	alsof/comp	Claeys/name	dan/adv	touw_DIM/noun	leverancier/noun	nog/adv	Ruth/name	wielertoeristen/noun	onderaan/adv	onhandig/adj	alles/noun	pyjama/noun	beneden/adv	alweer/adv	wetswijziging/noun	poot_DIM/noun	achter/prep	hand/noun	oog/noun	ineen/pp	systeem/noun	of/comp	naar/prep	kwartier/noun	Cliteur/name	minuut/noun	schrijver/noun	component/noun	Hugo/name	White/name	achter/adv	echter/adv	energiek/adj	naam/noun	vervolgens/adv	bijvoorbeeld/adv	die/det	fiets/noun	Dirk/name	demonstratief/adj	ideaal/adj	zondag_avond/noun	arm/adj	outfit/noun	zo/adv	harnas/noun	je/pron	Koller/name	gaandeweg/adv	snel/adj	tijd/noun	De/name	en/vg	punt/noun	iemand/noun	gemeente_personeel/noun	foutief/adj	Ma/name	wagen_DIM/noun	gedachte/noun	tas/noun	design/noun	om/prep	Rossi/name	laat/adj	blik/noun	Kristof/name	iedereen/pron	in/prep	Bangoura/noun	tegenstander/noun	nadrukkelijk/adj	ze/pron	toen/adv	h/noun	sluimer/adj	ergens/adv	beugel/noun	aan/prep	graag/adj	rechter_been/noun	gek/noun	door/comp	Mike/name	Pasanen/name	wagen/noun	zak_DIM/noun	men/pron	opnieuw/adv	soms/adv	daarop/pp	halfweg/prep	af/adv	zich/pron	geluid/noun	met/prep	rugzak/noun	daarin/pp	Thomas/name	meteen/adv	door/prep	donderdag_morgen/noun	Adriaens/name	telkens/adv	zodra/comp	duim/noun	Gino/name	vinger/noun	song/noun	getrokken/adj	ter/prep	oma/noun	volk/noun	licht/adj	ik/pron	klassieker/noun	voet/noun	terwijl/comp	Baouf/name	Vermant/name	al/comp	auto/noun	daardoor/pp	gewoon/adj	regisseur/noun	stuk/adv	dimensie/noun	zweet/adj	Kanu/name	voertuig/noun	zuiver/adj	arm/noun	mij/pron	toen/comp	Armstrong/name	hij/pron	Stijn/name	zakdoek/noun	me/pron	zodat/comp	stuur/noun	kar/noun	naar/adj	Crasson/noun	Mutavdzic/name	uitblinker/noun	Vereecke/name	Bouma/name	trein/noun	dief/noun	renner/noun	traditioneel/adj	Mpenza/name	wolk/noun	lijf_DIM/noun	beeld/noun	beetje/noun	wagon_DIM/noun	fietser/noun	Penders/name	trein_DIM/noun	Van/name	eindeloos/adj	Mestdagh/name	sjaal_DIM/noun	brom_fietser/noun	twee/num	er/adv	beide/pron	of/vg	Marion/name
traditioneel/adj	0.8326116	0.7203202	0.78823435	0.908751	0.81101364	0.8912301	0.8925771	0.8548448	0.7915013	0.9235594	0.8566441	0.87763417	0.82910526	0.8089004	0.8691142	0.8742363	0.8989229	0.8454541	0.89395213	0.8615143	0.8862624	0.88941765	0.88961244	0.804484	0.7905411	0.9249888	0.8551298	0.9031007	0.8545191	0.9189915	0.7808445	0.74037564	0.87243134	0.8250791	0.8474326	0.84165066	0.71846867	0.8594957	0.83334154	0.66153747	0.7214844	0.8892153	0.90218896	0.8105337	0.73395836	0.8600587	0.78242254	0.77158535	0.85620236	0.84776926	0.8520123	0.8890744	0.72752327	0.8645057	0.9106407	0.9319906	0.5657746	0.9154048	0.8927727	0.8793552	0.88000065	0.83946997	0.85658383	0.8198356	0.8208106	0.6683512	0.87714267	0.8796812	0.91003805	0.8288691	0.9234746	0.87705	0.7706763	0.95365936	0.82266414	0.7273407	0.836494	0.8945226	0.8661013	0.8194537	0.86955667	0.9186146	0.83507746	0.8085143	0.926851	0.84479135	0.78355384	0.86092913	0.9464108	0.92235315	0.8229538	0.7992128	0.8616491	0.77851546	0.8614056	0.86876804	0.84096235	0.8368967	0.7534969	0.7017207	0.85272795	0.8013772	0.87176836	0.8825581	0.7673565	0.92199945	0.91288984	0.8040542	0.8184391	0.86443895	0.89805114	0.9139088	0.7287297	0.8446501	0.86674416	0.80485713	0.7238678	0.7930455	0.9104216	0.70660746	0.91583514	0.7388692	0.9369251	0.917614	0.8386082	0.904074	0.8070566	0.80275774	0.79372597	0.7268485	0.739473	0.86319494	0.9140514	0.9220034	0.66508317	0.87686193	0.8959948	0.92272425	0.8657379	0.874954	0.9064512	0.86479294	0.9186548	0.79838324	0.9224649	0.8312324	0.7952206	0.9383859	0.96916854	0.8926359	0.9122957	0.88735616	0.9192931	0.9295215	0.89098346	0.0	0.9097908	0.83631754	0.9078068	0.7817909	0.8619201	0.9645047	0.90550196	0.9313419	0.8828248	0.9606694	0.7634581	0.92142123	0.8581653	0.95656943	0.8696809	0.8722254	0.78402734	0.6882772	0.8925987
Mpenza/name	0.87455034	0.82739145	0.8598479	0.91985875	0.86695	0.65283155	0.78116786	0.900178	0.9041965	0.7763681	0.84268814	0.9101218	0.84446627	0.8683833	0.89734554	0.91948414	0.87856835	0.6811057	0.92594355	0.899941	0.87580913	0.892557	0.90218914	0.9010141	0.90320545	0.90398926	0.8395944	0.6491017	0.93443376	0.67628324	0.9189954	0.9090809	0.8597881	0.7971256	0.82483935	0.7393868	0.8368431	0.90828	0.7723502	0.92844504	0.82308483	0.8917797	0.81961846	0.8833392	0.8763896	0.8481738	0.9212285	0.8984817	0.86660063	0.92527616	0.8504839	0.5230506	0.8332223	0.7851545	0.844946	0.7428163	0.82653815	0.8269006	0.84337294	0.90125185	0.8094102	0.88832504	0.88210845	0.8931079	0.900094	0.9187459	0.89324915	0.8049637	0.7874507	0.88351876	0.5816728	0.8115479	0.8847703	0.62549937	0.79091084	0.84726274	0.80115366	0.77645296	0.7297733	0.88827103	0.8840472	0.89227724	0.8997298	0.8476874	0.82579625	0.8734659	0.8218212	0.7277718	0.710173	0.89648646	0.9159827	0.8518432	0.7106205	0.83397925	0.837854	0.66034365	0.81315506	0.8762088	0.89404404	0.8300699	0.8873911	0.8787768	0.77177906	0.7139826	0.8210147	0.9061079	0.7274173	0.7702227	0.79854214	0.83063805	0.6725693	0.8782457	0.892442	0.9071177	0.9282913	0.8795869	0.90700626	0.84819126	0.80296165	0.8770164	0.8032516	0.78685784	0.75682193	0.5634468	0.78808695	0.90886605	0.78915507	0.8603604	0.8814351	0.8526624	0.9116448	0.9298885	0.5443318	0.89560914	0.84417564	0.86591923	0.8580827	0.7702021	0.8099615	0.70955384	0.60884714	0.926151	0.8531875	0.78065705	0.8685776	0.8996402	0.85498965	0.72283775	0.7078978	0.60821295	0.7374549	0.5940352	0.8913284	0.91508204	0.8029341	0.9097908	0.0	0.8801432	0.9378547	0.9264802	0.8487897	0.9224953	0.8959532	0.6994542	0.8935622	0.6033195	0.86106265	0.7226734	0.92037594	0.9113025	0.78055376	0.88199836	0.7328849	0.8919518	0.78791213
wolk/noun	0.7818823	0.81489766	0.6072651	0.86251545	0.6890745	0.9108487	0.8184638	0.81576294	0.90819895	0.8804951	0.91646457	0.88053995	0.80828977	0.8328201	0.85315615	0.8293321	0.67285174	0.77563155	0.93529534	0.7825674	0.8100517	0.83196205	0.70443475	0.862131	0.89922744	0.9269296	0.82075953	0.8401028	0.93299735	0.87667996	0.90624666	0.8195569	0.905236	0.88588715	0.7758784	0.82783675	0.8052254	0.9203055	0.73655486	0.8563608	0.79964054	0.85335207	0.944614	0.86620986	0.8378179	0.8332245	0.8479164	0.84281147	0.8234358	0.82906604	0.8247346	0.88227004	0.75499123	0.8275837	0.8786881	0.9627484	0.6794398	0.9200364	0.8603461	0.91333675	0.9096776	0.8668443	0.84336865	0.796716	0.8199325	0.8598575	0.90215755	0.8923692	0.877614	0.72051746	0.93358517	0.8722942	0.79171634	0.8887087	0.8795693	0.8545456	0.79470116	0.8316869	0.9012806	0.82858765	0.70900404	0.88825935	0.90401244	0.89245063	0.86701536	0.81303596	0.8154584	0.8954233	0.94456124	0.84816414	0.8059032	0.86897576	0.8268252	0.6974659	0.8440449	0.8282715	0.6617581	0.8701935	0.6877763	0.794556	0.81313586	0.8691143	0.9289377	0.8417067	0.72252023	0.86373395	0.90145445	0.8142376	0.72104967	0.8207197	0.897562	0.80585474	0.82879174	0.8284618	0.8978634	0.82624286	0.8636119	0.7067419	0.88382846	0.8670789	0.76336396	0.7126498	0.94773513	0.90858024	0.8179638	0.83232594	0.76935005	0.86744964	0.88493985	0.84788	0.8346272	0.8034802	0.9094491	0.8488166	0.7984283	0.7654866	0.8915874	0.8101109	0.8579384	0.8404366	0.90401435	0.80682856	0.8815404	0.71156216	0.84251994	0.82211816	0.78210545	0.9283272	0.9502283	0.89192456	0.93443555	0.89839655	0.8434081	0.8928896	0.8649273	0.83631754	0.8801432	0.0	0.8197608	0.75684214	0.78839624	0.9467634	0.8566695	0.9400878	0.8268063	0.96580243	0.72212493	0.9268092	0.8139168	0.9019732	0.8589439	0.78798854	0.8530301	0.7427969	0.87701046
lijf_DIM/noun	0.82822967	0.93122786	0.84516156	0.92210567	0.80341387	0.9477482	0.90776736	0.8450535	0.952598	0.9346059	0.9578301	0.9372297	0.8462632	0.8398196	0.86760676	0.79034233	0.81862986	0.91779864	0.952777	0.776705	0.8993955	0.80161595	0.7914291	0.90962136	0.94518954	0.9401929	0.9331966	0.9332362	0.95795596	0.94043046	0.964534	0.91854715	0.9646915	0.9455998	0.84079915	0.93896633	0.88349897	0.9482574	0.8456372	0.9200713	0.8847174	0.8899607	0.9769622	0.89423406	0.93886465	0.96189296	0.88746965	0.8211805	0.8760063	0.86853194	0.8587711	0.9403644	0.90424705	0.9153809	0.9433647	0.98200244	0.81617665	0.9741264	0.8812652	0.9782618	0.96376926	0.9421859	0.8535591	0.9148453	0.8103765	0.87267166	0.9394927	0.91404116	0.971851	0.8389994	0.9669846	0.9119827	0.9152136	0.9428641	0.93302345	0.92816526	0.84230876	0.9419825	0.9596726	0.93005633	0.87482715	0.85543907	0.91846997	0.9264211	0.904397	0.9073352	0.900965	0.9550254	0.91601455	0.936298	0.86810476	0.93173635	0.91932577	0.8356691	0.912109	0.93939656	0.8768246	0.91715765	0.8738836	0.8336487	0.8078722	0.92508626	0.9801464	0.9178614	0.8821579	0.95330966	0.9422324	0.9300256	0.8677131	0.8839234	0.9576682	0.8288905	0.889027	0.8475508	0.9716693	0.8666625	0.9442943	0.85604626	0.90832055	0.95318043	0.85477924	0.8503772	0.9596384	0.94606376	0.89740396	0.92236876	0.888585	0.8688783	0.9671317	0.8874104	0.93149805	0.860559	0.9482967	0.93214333	0.9000628	0.73602164	0.931084	0.9362213	0.93876374	0.8965284	0.9554397	0.84829456	0.9087181	0.83426034	0.8944611	0.8755679	0.8858194	0.9756001	0.9503525	0.94772243	0.95296955	0.9624844	0.9260701	0.9415988	0.94658464	0.9078068	0.9378547	0.8197608	0.0	0.88507795	0.8394195	0.9446417	0.96154284	0.9475599	0.90519327	0.97508186	0.8878445	0.972247	0.78348	0.97118866	0.930696	0.9242905	0.9283628	0.83686316	0.9360347
beeld/noun	0.80863786	0.8070258	0.7879095	0.8943083	0.71565497	0.92644036	0.87472904	0.86450803	0.89121675	0.8807432	0.88013303	0.94092435	0.84789324	0.79051614	0.80943453	0.88126177	0.85280395	0.8591081	0.8991782	0.85277176	0.8653238	0.8801497	0.78307176	0.78880006	0.80261266	0.8895921	0.89557827	0.9082724	0.8862282	0.902996	0.776042	0.78424966	0.8631492	0.8436842	0.84643424	0.82461315	0.73020923	0.77839065	0.786151	0.76942027	0.7353452	0.8923388	0.9019257	0.8926767	0.84164083	0.8429921	0.8722588	0.7996899	0.69519216	0.8145279	0.8054194	0.9128117	0.7341498	0.87023234	0.8970711	0.95018816	0.6709976	0.94688886	0.8508696	0.9282907	0.84991395	0.8881283	0.88079906	0.6496936	0.8364135	0.6985293	0.9085545	0.9003597	0.9094425	0.65162504	0.94379973	0.8824813	0.8513893	0.9570659	0.8975417	0.7831305	0.8159283	0.8883829	0.88962775	0.84258246	0.828677	0.8653392	0.90036273	0.86271274	0.9088062	0.8319734	0.78027207	0.868104	0.93768334	0.9017734	0.8583692	0.8292762	0.86486065	0.604242	0.83569527	0.90205944	0.798254	0.8580651	0.5677457	0.78109556	0.85850334	0.73703897	0.87766737	0.86104596	0.76969665	0.9068426	0.91570055	0.8021221	0.82784104	0.86323863	0.90359294	0.89262456	0.65861875	0.84326106	0.89742845	0.8567414	0.8379559	0.8211387	0.8887343	0.756642	0.8987161	0.8030392	0.9342476	0.92575085	0.8022883	0.8910045	0.8021953	0.8643745	0.75961494	0.6999452	0.66599566	0.8826239	0.92941433	0.8884166	0.751689	0.8719487	0.8667073	0.90282524	0.8895175	0.84015435	0.9119238	0.8753212	0.8869262	0.757562	0.9042437	0.86769867	0.7897572	0.9660777	0.95938295	0.91085005	0.90701306	0.90393007	0.91717243	0.9115938	0.9269601	0.7817909	0.9264802	0.75684214	0.88507795	0.0	0.8241186	0.9397868	0.93197566	0.94560236	0.89020145	0.94936216	0.7132429	0.9420822	0.8953988	0.95760405	0.8865063	0.8881255	0.851315	0.77450657	0.892781
beetje/noun	0.8450277	0.8437587	0.7400102	0.9179412	0.6270963	0.9022545	0.6312145	0.8746769	0.9116939	0.7932782	0.87076724	0.8926925	0.82899475	0.7220808	0.7424674	0.84883755	0.8525089	0.7596166	0.93162024	0.7975009	0.8976725	0.8791496	0.7695383	0.84045047	0.9049145	0.7985586	0.8733034	0.86024076	0.8828889	0.8670848	0.8701586	0.8625074	0.8779068	0.8559506	0.8193511	0.7610493	0.77284116	0.9185877	0.82712126	0.8382745	0.7451861	0.8687897	0.93524283	0.8981404	0.8650811	0.86199206	0.8430839	0.81202763	0.61089796	0.86082315	0.5622164	0.83707094	0.7470404	0.8089934	0.8443258	0.9767197	0.6940371	0.9317679	0.6982838	0.91586053	0.9008881	0.8691293	0.85333604	0.7342389	0.8465105	0.8281924	0.88232315	0.89545006	0.9144229	0.6905118	0.9108539	0.66683376	0.89084834	0.924229	0.8555998	0.8579645	0.61182714	0.7890803	0.8739375	0.8917428	0.7936871	0.8541187	0.88413894	0.8088782	0.8836579	0.772311	0.75703824	0.8670368	0.92009604	0.9226817	0.8249513	0.70518863	0.8575409	0.4850521	0.901203	0.86803555	0.62271655	0.83733994	0.74743676	0.80109775	0.8555602	0.8802577	0.930469	0.84334654	0.8458979	0.9006463	0.92120546	0.827662	0.78447235	0.83401525	0.8641477	0.8353565	0.78930825	0.8481056	0.9524911	0.7360556	0.82780886	0.76211697	0.55833524	0.8454906	0.85173124	0.74990857	0.91688	0.89929813	0.6335323	0.9065394	0.742634	0.6493956	0.872034	0.8420836	0.83907974	0.8026563	0.89406717	0.94048035	0.8172719	0.8355589	0.6857166	0.8134603	0.8269017	0.69407237	0.9097954	0.8558521	0.6571388	0.77074516	0.84448206	0.8754584	0.71695673	0.9408468	0.95378494	0.885538	0.91186965	0.8771243	0.9074568	0.9233817	0.8870344	0.8619201	0.8487897	0.78839624	0.8394195	0.8241186	0.0	0.95070964	0.8900463	0.9325833	0.8944886	0.9494572	0.75523895	0.92259884	0.88600135	0.9378362	0.94654495	0.83449876	0.8531148	0.7396234	0.88425064
wagon_DIM/noun	0.93083763	0.91349137	0.9283706	0.91818035	0.9317645	0.938606	0.86792207	0.93034685	0.95748514	0.9044737	0.97736275	0.92387366	0.89757395	0.9435349	0.9170709	0.9627687	0.9244439	0.9194909	0.94785726	0.91093826	0.92299575	0.9229593	0.9455614	0.9458995	0.92830074	0.9262317	0.9402409	0.9197738	0.95790434	0.9023903	0.9786267	0.9329785	0.9712401	0.9556279	0.88894755	0.9332863	0.9365181	0.9681835	0.9185922	0.9444553	0.9080189	0.9073253	0.974138	0.9197664	0.9522079	0.9221858	0.9564595	0.9422039	0.9104836	0.9415939	0.90215296	0.93857044	0.9477626	0.89376163	0.97102284	0.9721433	0.9211847	0.89420474	0.91261876	0.94717383	0.9610625	0.97069895	0.858367	0.95148677	0.9113307	0.9489267	0.9267884	0.9370319	0.9093183	0.95046955	0.91374165	0.91925436	0.9219356	0.9309228	0.94138825	0.9487121	0.9107214	0.93579656	0.94521475	0.9594023	0.9188338	0.9286392	0.9471093	0.9549662	0.9531795	0.9489637	0.90026987	0.9680015	0.9579013	0.93583333	0.92522085	0.9179693	0.9049761	0.92977303	0.9234956	0.8703112	0.9327374	0.955242	0.95157886	0.9439679	0.9012094	0.9368329	0.95518637	0.8870175	0.9360175	0.9277573	0.950175	0.91541755	0.9137515	0.9081601	0.89755166	0.92916244	0.94289166	0.9086975	0.9399057	0.95701015	0.9603795	0.95512354	0.92458117	0.9287033	0.91466594	0.9147378	0.93437046	0.92896307	0.94372416	0.9334054	0.9117118	0.89738846	0.966296	0.9346045	0.9544508	0.9324858	0.9391013	0.9388502	0.9631866	0.9278567	0.9421206	0.93090814	0.8985843	0.9219248	0.9345021	0.95455354	0.937793	0.8828042	0.94457954	0.91986287	0.9344677	0.9731685	0.94207275	0.93731916	0.92542255	0.95109886	0.89223456	0.916121	0.86932087	0.9645047	0.9224953	0.9467634	0.9446417	0.9397868	0.95070964	0.0	0.9512949	0.91854405	0.8629804	0.96125233	0.9344855	0.927373	0.94093925	0.96927094	0.9158095	0.932594	0.94206595	0.93250114	0.9688852
fietser/noun	0.8418896	0.83810365	0.8207859	0.87479234	0.89234495	0.89999026	0.8665771	0.92507607	0.8993775	0.9060102	0.9065636	0.60942155	0.88871795	0.86005396	0.9116554	0.8930844	0.84091735	0.8510142	0.9164124	0.90536875	0.8854729	0.9230626	0.9172992	0.9247547	0.8658384	0.9326052	0.81988484	0.86065894	0.96076864	0.89510703	0.9443994	0.9214969	0.9354893	0.92997754	0.7964376	0.86989546	0.90660506	0.9486084	0.7802009	0.85135275	0.86136186	0.5932063	0.92911696	0.87440234	0.86502343	0.7106261	0.8967943	0.8836828	0.88228554	0.9262942	0.8476229	0.9101348	0.8675953	0.818585	0.93720996	0.9584917	0.76310873	0.9387585	0.84164864	0.84071875	0.8519834	0.92595285	0.7762589	0.93403935	0.86553305	0.903482	0.8574354	0.8801276	0.8863019	0.8746355	0.8860576	0.8325507	0.87588716	0.9278561	0.8780708	0.90818	0.79199046	0.848912	0.897758	0.9326101	0.86081284	0.8989444	0.87763876	0.9153539	0.84050655	0.8445575	0.82349014	0.9103701	0.96003723	0.52318025	0.8686302	0.84963906	0.8294703	0.8279722	0.83235604	0.84922904	0.82808846	0.8960917	0.8638715	0.8533302	0.8123602	0.9087178	0.9559369	0.8507388	0.75232464	0.7283174	0.93521065	0.79297936	0.8161775	0.9179294	0.88439107	0.9271022	0.9273854	0.86477387	0.6763171	0.87146604	0.90612274	0.7657029	0.88943875	0.91529846	0.84518725	0.8155763	0.9362941	0.9173673	0.90417236	0.51654583	0.77259594	0.8633025	0.94877774	0.89263755	0.9155839	0.88425994	0.9074391	0.53830576	0.926301	0.86512685	0.89242125	0.7383821	0.8537025	0.81376797	0.89992464	0.9182691	0.87584674	0.70023036	0.6720767	0.8076597	0.8813019	0.945695	0.9530416	0.9157629	0.91979384	0.91870046	0.62007535	0.79491186	0.7530254	0.90550196	0.8959532	0.8566695	0.96154284	0.93197566	0.8900463	0.9512949	0.0	0.917457	0.82150674	0.96463287	0.8459629	0.9287992	0.93070304	0.33860052	0.74557686	0.830846	0.7925052	0.8152091	0.9201518
Penders/name	0.9259237	0.8941336	0.90401417	0.9479904	0.9218054	0.74010086	0.8830124	0.94188595	0.9522137	0.8450378	0.9112739	0.93396455	0.8896656	0.9133575	0.9420222	0.94481915	0.9239737	0.80479723	0.9255423	0.92699045	0.92595047	0.9010747	0.9197777	0.92415935	0.9218314	0.9117175	0.9247393	0.7454567	0.9487803	0.7426754	0.9527233	0.93482584	0.8751427	0.89921206	0.8692361	0.8582469	0.8864483	0.95027924	0.8518197	0.9323808	0.8944266	0.9294123	0.85668916	0.9350572	0.91373056	0.92539597	0.930239	0.94743305	0.9256023	0.95101196	0.9054933	0.7307838	0.8935411	0.8393186	0.9012733	0.76565987	0.86318916	0.86892015	0.9042487	0.9307314	0.8675361	0.9297422	0.9039257	0.9374771	0.9331901	0.94849604	0.94014186	0.87246984	0.84698766	0.9256648	0.7545338	0.8788076	0.9204489	0.72390145	0.8331008	0.9141667	0.8744004	0.8767447	0.8476718	0.94437224	0.9419609	0.9088923	0.9177633	0.9093603	0.8632138	0.93178844	0.86631423	0.83653086	0.8010092	0.9226648	0.9519751	0.91368616	0.8081136	0.91677177	0.8906855	0.7835442	0.9200519	0.9381486	0.93041986	0.854635	0.94570446	0.9244442	0.8592813	0.81228006	0.8992366	0.9404196	0.792428	0.8735338	0.8667579	0.897775	0.79748493	0.9230188	0.94168264	0.9263359	0.945595	0.9144634	0.9481292	0.8900614	0.8776017	0.9300491	0.84309226	0.85873884	0.81789565	0.72550905	0.86904234	0.9206836	0.85478115	0.91807127	0.9484694	0.9074537	0.938834	0.9183232	0.7512278	0.92183095	0.901464	0.8845241	0.9320684	0.8334956	0.8719578	0.8256482	0.76153123	0.94501805	0.92079633	0.8251539	0.910487	0.93137985	0.91192967	0.7995691	0.74955463	0.7319188	0.80364114	0.73983985	0.9214181	0.9589503	0.89207876	0.9313419	0.6994542	0.9400878	0.9475599	0.94560236	0.9325833	0.91854405	0.917457	0.0	0.9189768	0.67770636	0.93504226	0.75348735	0.9545463	0.93209624	0.8364184	0.92925197	0.8278287	0.91969204	0.892009
trein_DIM/noun	0.8224091	0.8626196	0.8263882	0.8573725	0.86720675	0.89790314	0.83873796	0.8940638	0.90128636	0.88509613	0.92840344	0.82357836	0.8821806	0.8680735	0.8985893	0.86105585	0.7953031	0.85789925	0.943253	0.8382792	0.8358289	0.9003077	0.90104073	0.8822655	0.8680247	0.94059473	0.82667935	0.8536173	0.96015435	0.8859367	0.9434703	0.86908627	0.9263501	0.912379	0.82327485	0.90425944	0.89389485	0.92694664	0.7925537	0.8639001	0.8544035	0.74635565	0.93927807	0.8607861	0.88443196	0.85891527	0.92711	0.8882067	0.89579904	0.91001475	0.8422198	0.9153445	0.8845595	0.84470284	0.91587806	0.9577881	0.8082017	0.92256826	0.8721113	0.8995957	0.9136375	0.9272956	0.7447088	0.9296135	0.8243277	0.89240456	0.90152156	0.88796735	0.8832047	0.8839809	0.9195429	0.8869632	0.8483223	0.9008186	0.90332407	0.91960496	0.8264629	0.8744681	0.91106766	0.9244255	0.82421696	0.90503603	0.8841068	0.8740633	0.8895192	0.86925375	0.8609712	0.93161994	0.95183	0.7656606	0.86654806	0.8882613	0.83428466	0.8681579	0.85583586	0.86463207	0.83774716	0.9183154	0.8512566	0.8393254	0.8322697	0.88525385	0.944098	0.83592135	0.8219334	0.8719237	0.9264999	0.8376642	0.81276315	0.8828107	0.89770746	0.8955436	0.8940178	0.8477	0.86009526	0.8415309	0.92690194	0.8603095	0.8657656	0.89858234	0.8544009	0.81437695	0.939308	0.9033084	0.898668	0.76077497	0.8533629	0.8337217	0.9394141	0.8831704	0.9009604	0.8689004	0.93124497	0.7934856	0.90286005	0.8833472	0.91437215	0.84640896	0.86712897	0.853533	0.89703596	0.8676678	0.9161089	0.7863959	0.8200161	0.75813013	0.8713099	0.9498588	0.94044745	0.9033618	0.9063481	0.90388495	0.69651306	0.8820832	0.82589024	0.8828248	0.8935622	0.8268063	0.90519327	0.89020145	0.8944886	0.8629804	0.82150674	0.9189768	0.0	0.95542455	0.8363571	0.9187236	0.9094978	0.881176	0.84741175	0.8499192	0.8722441	0.8319175	0.90765744
Van/name	0.95622164	0.94542277	0.9657593	0.9786176	0.9443842	0.4966362	0.92818886	0.9425994	0.96065825	0.8985764	0.82290965	0.95831263	0.9437086	0.9144259	0.95104194	0.95827305	0.9635145	0.83117306	0.9355316	0.97497874	0.9367821	0.9423048	0.9714098	0.93916357	0.9596862	0.9512512	0.945014	0.73149866	0.9143833	0.74679834	0.9100619	0.9678925	0.6459694	0.813266	0.9173276	0.8417409	0.8834145	0.9406803	0.846034	0.9610574	0.93827313	0.9750896	0.45941573	0.9134044	0.9108155	0.9106295	0.9754084	0.95537096	0.9170761	0.972599	0.9538323	0.6662754	0.9101909	0.90249383	0.9171395	0.2855723	0.86986613	0.9063462	0.9235295	0.9448587	0.8399794	0.9138498	0.95528466	0.9520219	0.9641335	0.94610023	0.95916843	0.81889385	0.86870486	0.9562299	0.5347412	0.90670633	0.9453052	0.6983246	0.8742335	0.8677602	0.88864875	0.8473164	0.73034537	0.9680941	0.9737638	0.93119246	0.94628936	0.89436847	0.9109633	0.938552	0.90673375	0.6709181	0.7737098	0.9747125	0.96517515	0.9087633	0.8092228	0.9558054	0.8680752	0.7690637	0.9387949	0.94081026	0.96780676	0.9094751	0.97165704	0.8770497	0.6360487	0.8079702	0.8620967	0.9463393	0.7165874	0.87926435	0.933245	0.88627946	0.5738075	0.9437348	0.9504602	0.95881534	0.95682555	0.92558384	0.963392	0.89374965	0.88702345	0.91970974	0.8734436	0.87795985	0.7836176	0.68603516	0.8810482	0.97842574	0.9192243	0.9629504	0.8785526	0.9182827	0.9450334	0.9568851	0.6776524	0.97039205	0.90958613	0.93819225	0.91162366	0.8329289	0.8421158	0.703866	0.514498	0.94667554	0.911754	0.9067533	0.94604367	0.97054607	0.9427864	0.7599631	0.73394704	0.67766714	0.63871086	0.6344363	0.9625722	0.9825021	0.8750734	0.9606694	0.6033195	0.96580243	0.97508186	0.94936216	0.9494572	0.96125233	0.96463287	0.67770636	0.95542455	0.0	0.95316756	0.6263225	0.97528195	0.97143877	0.8413437	0.9662375	0.8068651	0.9574629	0.7515869
eindeloos/adj	0.7814572	0.78354716	0.6900951	0.85460544	0.69754034	0.8813331	0.77689403	0.8402746	0.8483226	0.80973065	0.8758732	0.8770013	0.80060005	0.73535377	0.8175165	0.84951246	0.7668892	0.75879157	0.87285995	0.8075367	0.78807676	0.8530817	0.81624854	0.8211658	0.8261719	0.85610205	0.7865134	0.80037916	0.8807505	0.83235633	0.8118969	0.8192019	0.8696987	0.8271439	0.7524689	0.796607	0.7771741	0.88203037	0.6956481	0.7208923	0.68363714	0.81143284	0.9283253	0.81764257	0.79033506	0.8157036	0.8539669	0.8282735	0.78126574	0.8415766	0.71589386	0.8762335	0.72280496	0.8011117	0.8213905	0.95127	0.62664723	0.9307068	0.8041295	0.90205	0.82613295	0.85199034	0.83566767	0.7702963	0.8114854	0.790677	0.8345368	0.8658069	0.85109115	0.73670506	0.9170387	0.8178842	0.76622057	0.92938936	0.8576336	0.78388417	0.74030805	0.8516989	0.86963403	0.8314793	0.7231238	0.87711644	0.8291805	0.793136	0.88744533	0.7782671	0.7277913	0.84325784	0.9343748	0.8660207	0.8125346	0.77620995	0.78862685	0.60784006	0.7908871	0.82951415	0.7123233	0.8426627	0.7148144	0.6964167	0.81680894	0.7915637	0.8980077	0.8137462	0.7305881	0.888472	0.93079144	0.70031273	0.7340886	0.80973727	0.8800215	0.81904536	0.71661174	0.81127703	0.86002815	0.8007712	0.8468977	0.79765534	0.80321026	0.7846437	0.83225036	0.681455	0.93937224	0.90319175	0.8098355	0.8401078	0.7660788	0.7445899	0.826429	0.74377596	0.75560176	0.81475383	0.8939836	0.8616351	0.76376164	0.8139029	0.8474872	0.8509528	0.83952904	0.76741254	0.8959665	0.8498441	0.85572404	0.6910679	0.85291326	0.8065262	0.770985	0.95546204	0.9621193	0.8958121	0.91477144	0.88687336	0.8287615	0.8955422	0.8516111	0.7634581	0.86106265	0.72212493	0.8878445	0.7132429	0.75523895	0.9344855	0.8459629	0.93504226	0.8363571	0.95316756	0.0	0.9177774	0.8836097	0.9254495	0.8157174	0.78876185	0.8196422	0.69175816	0.87195003
